author_list_paper_id,author_list_author_id,author_list_affiliation_id
D16-1098,17724,
D16-1098,20514,
D16-1099,10161,
D16-1099,15541,
D16-1100,10364,
D16-1100,10374,
D16-1100,18873,
D16-1100,18980,
D16-1100,20086,
D16-1101,916,
D16-1101,15046,
D16-1101,16917,
D16-1102,389,
D16-1102,10436,
D16-1102,21052,
D16-1103,2057,
D16-1103,5892,
D16-1103,15376,
D16-1104,1605,
D16-1104,2474,
D16-1104,8339,
D16-1104,13819,
D16-1104,18076,
D16-1105,4334,
D16-1105,4535,
D16-1105,10891,
D16-1106,2360,
D16-1106,8139,
D16-1106,13656,
D16-1106,13864,
D16-1107,4485,
D16-1107,10621,
D16-1108,13499,
D16-1108,18045,
D16-1109,11653,
D16-1109,16406,
D16-1109,20130,
D16-1110,1536,
D16-1110,2680,
D16-1110,5511,
D16-1110,16486,
D16-1110,18864,
D16-1110,19531,
D16-1111,1096,
D16-1111,19092,
D16-1112,7240,
D16-1112,12696,
D16-1112,13378,
D16-1112,17371,
D16-1112,17502,
D16-1113,8746,
D16-1113,17668,
D16-1114,261,
D16-1114,2223,
D16-1114,7667,
D16-1114,8986,
D16-1115,4307,
D16-1115,20514,
D16-1116,1765,
D16-1116,4505,
D16-1116,6321,
D16-1116,7137,
D16-1116,9427,
D16-1116,10605,
D16-1116,11906,
D16-1117,15305,
D16-1117,15355,
D16-1117,18297,
D16-1118,1731,
D16-1118,15679,
D16-1119,1731,
D16-1119,15735,
D16-1120,1749,
D16-1120,6300,
D16-1120,13245,
D16-1121,1085,
D16-1121,1363,
D16-1121,3160,
D16-1121,5630,
D16-1121,15064,
D16-1121,15383,
D16-1122,1739,
D16-1122,2704,
D16-1122,3398,
D16-1122,18837,
D16-1123,1824,
D16-1123,9516,
D16-1123,14092,
D16-1124,4505,
D16-1124,12905,
D16-1125,687,
D16-1125,9111,
D16-1126,3133,
D16-1126,5900,
D16-1126,9163,
D16-1126,16350,
D16-1127,5589,
D16-1127,5646,
D16-1127,8393,
D16-1127,10332,
D16-1127,12330,
D16-1127,15103,
D16-1128,919,
D16-1128,6276,
D16-1128,9995,
D16-1129,6550,
D16-1129,6625,
D16-1130,10391,
D16-1130,10754,
D16-1131,651,
D16-1131,6845,
D16-1132,7782,
D16-1132,9146,
D16-1132,9500,
D16-1132,13336,
D16-1132,17995,
D16-1133,658,
D16-1133,3039,
D16-1133,4471,
D16-1134,196,
D16-1134,1681,
D16-1134,1818,
D16-1134,6635,
D16-1135,5252,
D16-1135,13005,
D16-1136,1682,
D16-1136,3338,
D16-1136,4471,
D16-1136,8508,
D16-1136,11108,
D16-1137,15409,
D16-1137,19436,
D16-1138,1765,
D16-1138,2265,
D16-1138,20199,
D16-1139,8989,
D16-1139,15409,
D16-1140,8895,
D16-1140,12905,
D16-1140,13387,
D16-1140,15771,
D16-1140,17497,
D16-1141,5529,
D16-1141,14031,
D16-1142,2651,
D16-1142,12789,
D16-1143,11092,
D16-1143,19069,
D16-1143,19664,
D16-1143,19668,
D16-1144,6765,
D16-1144,7013,
D16-1144,7579,
D16-1144,8139,
D16-1144,14577,
D16-1144,14956,
D16-1145,10698,
D16-1145,19202,
D16-1145,20543,
D16-1146,4018,
D16-1146,15046,
D16-1146,15159,
D16-1147,1863,
D16-1147,4267,
D16-1147,5198,
D16-1147,8596,
D16-1147,12078,
D16-1147,19285,
D16-1148,1986,
D16-1148,2446,
D16-1148,6382,
D16-1148,16730,
D16-1149,521,
D16-1149,10634,
D16-1149,13625,
D16-1149,14680,
D16-1149,15018,
D16-1150,4200,
D16-1150,13654,
D16-1151,1068,
D16-1151,3257,
D16-1151,9603,
D16-1151,9693,
D16-1151,10887,
D16-1151,12707,
D16-1152,2732,
D16-1152,4603,
D16-1152,19963,
D16-1153,1577,
D16-1153,2442,
D16-1153,4505,
D16-1153,12471,
D16-1154,6311,
D16-1154,9100,
D16-1154,13517,
D16-1154,16600,
D16-1155,2638,
D16-1155,7024,
D16-1155,10655,
D16-1155,15478,
D16-1155,16459,
D16-1155,19948,
D16-1155,20710,
D16-1156,315,
D16-1156,732,
D16-1156,1265,
D16-1156,3175,
D16-1156,6243,
D16-1156,9201,
D16-1156,9743,
D16-1157,1134,
D16-1157,5968,
D16-1157,10782,
D16-1157,19350,
D16-1158,15742,
D16-1158,16880,
D16-1159,9163,
D16-1159,13576,
D16-1159,16350,
D16-1160,20416,
D16-1160,20787,
D16-1161,6403,
D16-1161,8380,
D16-1162,846,
D16-1162,12732,
D16-1162,12905,
D16-1163,9163,
D16-1163,11711,
D16-1163,20242,
D16-1163,20791,
D16-1164,13557,
D16-1165,6575,
D16-1165,12655,
D16-1165,12764,
D16-1166,6117,
D16-1166,7016,
D16-1167,1931,
D16-1167,15046,
D16-1167,17054,
D16-1168,6685,
D16-1168,9289,
D16-1168,9315,
D16-1168,20358,
D16-1169,17724,
D16-1169,18705,
D16-1169,20514,
D16-1170,6448,
D16-1170,10922,
D16-1170,19540,
D16-1170,19746,
D16-1170,20675,
D16-1171,2870,
D16-1171,10584,
D16-1171,10777,
D16-1171,17314,
D16-1171,18174,
D16-1172,2839,
D16-1172,7608,
D16-1172,14574,
D16-1172,19722,
D16-1173,7532,
D16-1173,15593,
D16-1173,19691,
D16-1173,19978,
D16-1174,3361,
D16-1174,14153,
D16-1175,9194,
D16-1175,14894,
D16-1175,19176,
D16-1175,19223,
D16-1176,2881,
D16-1176,7608,
D16-1176,10713,
D16-1176,14574,
D16-1176,20671,
D16-1177,4485,
D16-1177,14838,
D16-1177,14933,
D16-1177,15378,
D16-1177,15566,
D16-1177,18628,
D16-1177,19294,
D16-1177,20462,
D16-1178,15333,
D16-1178,16549,
D16-1178,16730,
D16-1179,3025,
D16-1179,8780,
D16-1179,14401,
D16-1180,1096,
D16-1180,4505,
D16-1180,9298,
D16-1180,9612,
D16-1180,16730,
D16-1181,19758,
D16-1182,6916,
D16-1182,7727,
D16-1183,853,
D16-1183,12161,
D16-1184,17325,
D16-1184,18911,
D16-1184,19083,
D16-1184,19665,
D16-1185,12409,
D16-1185,20183,
D16-1185,20463,
D16-1186,4287,
D16-1186,5796,
D16-1187,2995,
D16-1187,6669,
D16-1187,10295,
D16-1187,10407,
D16-1187,19943,
D16-1187,20550,
D16-1188,15328,
D16-1188,16657,
D16-1188,18516,
D16-1189,2880,
D16-1189,4037,
D16-1189,5646,
D16-1189,6999,
D16-1189,7016,
D16-1189,10344,
D16-1189,13499,
D16-1190,1700,
D16-1190,2287,
D16-1190,12451,
D16-1190,13863,
D16-1190,19338,
D16-1191,11298,
D16-1191,17908,
D16-1191,18516,
D16-1192,3370,
D16-1192,4792,
D16-1192,5432,
D16-1192,16022,
D16-1193,12940,
D16-1193,17465,
D16-1194,7876,
D16-1194,12074,
D16-1194,12260,
D16-1194,16874,
D16-1194,19014,
D16-1195,3136,
D16-1195,7287,
D16-1195,12940,
D16-1196,1605,
D16-1196,9611,
D16-1197,1233,
D16-1197,9666,
D16-1197,10174,
D16-1197,10813,
D16-1197,12785,
D16-1198,2436,
D16-1198,4018,
D16-1198,4102,
D16-1198,17064,
D16-1199,927,
D16-1199,5035,
D16-1199,8670,
D16-1199,12387,
D16-1199,14404,
D16-1200,3471,
D16-1200,18700,
D16-1201,12369,
D16-1201,14698,
D16-1202,4505,
D16-1202,8698,
D16-1202,15333,
D16-1202,16730,
D16-1203,315,
D16-1203,1265,
D16-1203,13727,
D16-1204,7108,
D16-1204,12369,
D16-1204,15507,
D16-1204,18567,
D16-1205,1708,
D16-1205,3018,
D16-1205,7544,
D16-1205,10161,
D16-1205,15723,
D16-1206,3516,
D16-1206,4605,
D16-1206,18628,
D16-1207,1082,
D16-1207,3338,
D16-1207,10432,
D16-1208,18175,
D16-1209,3102,
D16-1209,12218,
D16-1210,8489,
D16-1210,13387,
D16-1210,17280,
D16-1210,17497,
D16-1210,17561,
D16-1211,1096,
D16-1211,4505,
D16-1211,6092,
D16-1211,16730,
D16-1212,2708,
D16-1212,8181,
D16-1212,10391,
D16-1212,16197,
D16-1212,17261,
D16-1213,5529,
D16-1213,12607,
D16-1213,19717,
D16-1214,1692,
D16-1214,1746,
D16-1214,7299,
D16-1214,14878,
D16-1214,17024,
D16-1215,748,
D16-1216,906,
D16-1216,1134,
D16-1217,178,
D16-1217,2184,
D16-1217,4594,
D16-1217,5981,
D16-1217,16045,
D16-1217,16723,
D16-1217,16784,
D16-1217,18293,
D16-1218,1105,
D16-1218,12096,
D16-1219,2184,
D16-1219,15320,
D16-1219,16045,
D16-1219,18293,
D16-1220,14147,
D16-1220,17129,
D16-1220,17701,
D16-1220,21470,
D16-1221,7999,
D16-1221,9431,
D16-1221,15409,
D16-1222,8991,
D16-1222,15156,
D16-1222,15748,
D16-1223,9641,
D16-1223,19643,
D16-1223,20202,
D16-1223,20626,
D16-1224,5945,
D16-1224,13936,
D16-1224,16824,
D16-1224,19077,
D16-1224,20514,
D16-1225,3054,
D16-1225,10926,
D16-1225,17356,
D16-1226,2650,
D16-1226,15201,
D16-1226,17220,
D16-1227,1233,
D16-1227,6417,
D16-1227,7963,
D16-1227,10138,
D16-1228,12779,
D16-1228,15566,
D16-1228,17761,
D16-1229,6737,
D16-1229,8393,
D16-1229,10198,
D16-1230,2767,
D16-1230,10659,
D16-1230,10894,
D16-1230,13176,
D16-1230,14164,
D16-1230,16171,
D16-1231,13519,
D16-1231,18148,
D16-1232,5506,
D16-1232,12740,
D16-1232,17526,
D16-1232,18809,
D16-1233,1155,
D16-1233,5739,
D16-1233,12522,
D16-1233,17202,
D16-1233,18282,
D16-1233,18461,
D16-1233,19258,
D16-1233,20160,
D16-1234,4770,
D16-1234,15220,
D16-1235,5882,
D16-1235,7214,
D16-1235,9346,
D16-1235,14910,
D16-1235,18770,
D16-1236,6407,
D16-1236,19208,
D16-1237,10393,
D16-1237,16951,
D16-1238,2989,
D16-1238,4037,
D16-1238,4931,
D16-1238,5646,
D16-1238,7016,
D16-1239,1167,
D16-1239,1549,
D16-1239,7611,
D16-1239,8670,
D16-1239,9346,
D16-1240,2360,
D16-1240,13864,
D16-1241,1134,
D16-1241,5968,
D16-1241,11742,
D16-1241,13431,
D16-1241,18908,
D16-1242,1379,
D16-1242,11566,
D16-1242,12123,
D16-1242,12220,
D16-1242,17590,
D16-1243,6173,
D16-1243,12330,
D16-1243,14344,
D16-1244,3822,
D16-1244,13726,
D16-1244,18241,
D16-1244,18329,
D16-1245,3256,
D16-1245,11363,
D16-1246,14557,
D16-1246,20524,
D16-1246,20534,
D16-1247,9651,
D16-1247,12760,
D16-1247,15028,
D16-1248,9163,
D16-1248,16350,
D16-1248,20242,
D16-1249,7920,
D16-1249,12011,
D16-1249,19077,
D16-1250,311,
D16-1250,845,
D16-1250,9726,
D16-1251,5953,
D16-1251,15417,
D16-1252,3715,
D16-1252,17000,
D16-1253,2958,
D16-1253,7612,
D16-1253,19525,
D16-1253,21328,
D16-1253,21343,
D16-1254,1096,
D16-1254,2178,
D16-1254,4505,
D16-1255,15409,
D16-1255,15914,
D16-1255,16365,
D16-1256,3516,
D16-1256,9583,
D16-1256,16066,
D16-1257,2768,
D16-1257,3110,
D16-1258,7005,
D16-1258,10254,
D16-1258,12022,
D16-1258,20358,
D16-1259,1278,
D16-1259,17764,
D16-1260,2708,
D16-1260,5780,
D16-1260,8181,
D16-1260,10391,
D16-1260,10732,
D16-1260,16197,
D16-1260,17261,
D16-1261,1233,
D16-1261,12785,
D16-1261,19811,
D16-1262,10062,
D16-1262,10254,
D16-1262,20358,
D16-1263,258,
D16-1263,1682,
D16-1263,3338,
D16-1263,4251,
D16-1263,12732,
D16-1263,12905,
D16-1264,10458,
D16-1264,10871,
D16-1264,14705,
D16-1264,20417,
D17-1001,771,
D17-1001,18157,
D17-1002,7578,
D17-1002,10070,
D17-1002,16346,
D17-1003,2420,
D17-1003,7587,
D17-1003,17324,
D17-1003,18863,
D17-1004,709,
D17-1004,2840,
D17-1004,11363,
D17-1004,20516,
D17-1004,20622,
D17-1005,6447,
D17-1005,6765,
D17-1005,8139,
D17-1005,10705,
D17-1005,14956,
D17-1005,20612,
D17-1005,20703,
D17-1006,2712,
D17-1006,19081,
D17-1006,20514,
D17-1007,11049,
D17-1007,14954,
D17-1007,17567,
D17-1007,19190,
D17-1007,20654,
D17-1008,12833,
D17-1008,13798,
D17-1009,9873,
D17-1009,14058,
D17-1009,14878,
D17-1009,17024,
D17-1009,18241,
D17-1010,4603,
D17-1010,6563,
D17-1010,14176,
D17-1011,868,
D17-1011,16066,
D17-1012,6920,
D17-1012,18169,
D17-1013,2294,
D17-1013,3703,
D17-1013,7593,
D17-1013,19266,
D17-1013,20606,
D17-1014,3338,
D17-1014,6645,
D17-1014,7285,
D17-1015,9077,
D17-1015,9111,
D17-1016,1082,
D17-1016,3338,
D17-1016,14679,
D17-1017,13458,
D17-1017,20088,
D17-1018,7005,
D17-1018,10062,
D17-1018,10254,
D17-1018,20358,
D17-1019,8393,
D17-1019,10332,
D17-1020,2708,
D17-1020,10732,
D17-1020,17261,
D17-1020,18948,
D17-1021,1882,
D17-1021,5370,
D17-1021,11397,
D17-1021,13448,
D17-1022,9707,
D17-1022,12974,
D17-1022,18762,
D17-1022,18817,
D17-1023,4398,
D17-1023,10272,
D17-1023,10379,
D17-1023,10731,
D17-1023,20580,
D17-1024,6294,
D17-1024,6628,
D17-1024,17905,
D17-1025,10032,
D17-1025,17207,
D17-1026,5968,
D17-1026,11299,
D17-1026,19350,
D17-1027,8161,
D17-1027,16836,
D17-1027,19686,
D17-1027,20193,
D17-1028,397,
D17-1028,6516,
D17-1028,8134,
D17-1028,16449,
D17-1028,16962,
D17-1028,18364,
D17-1029,18995,
D17-1029,20416,
D17-1029,20787,
D17-1030,1194,
D17-1030,7132,
D17-1031,8165,
D17-1031,10719,
D17-1031,15724,
D17-1031,19737,
D17-1032,4352,
D17-1032,5085,
D17-1032,20217,
D17-1033,3673,
D17-1033,6906,
D17-1034,2973,
D17-1034,10023,
D17-1035,6550,
D17-1035,14925,
D17-1036,9467,
D17-1036,11545,
D17-1037,8445,
D17-1037,9183,
D17-1038,14214,
D17-1038,15376,
D17-1039,9974,
D17-1039,10715,
D17-1039,14722,
D17-1040,2080,
D17-1040,6422,
D17-1040,11021,
D17-1041,1037,
D17-1041,13333,
D17-1041,13767,
D17-1042,590,
D17-1042,7963,
D17-1043,3526,
D17-1043,13471,
D17-1043,14164,
D17-1043,16172,
D17-1044,9936,
D17-1044,20251,
D17-1045,379,
D17-1045,7029,
D17-1046,1985,
D17-1046,10938,
D17-1046,10985,
D17-1047,1672,
D17-1047,2916,
D17-1047,17337,
D17-1047,19954,
D17-1048,7544,
D17-1048,10355,
D17-1048,10847,
D17-1048,14558,
D17-1048,19648,
D17-1049,7491,
D17-1049,10077,
D17-1049,14238,
D17-1050,5910,
D17-1050,18522,
D17-1051,12386,
D17-1051,20362,
D17-1052,18953,
D17-1052,19635,
D17-1053,18863,
D17-1053,19733,
D17-1054,4338,
D17-1055,2938,
D17-1055,8139,
D17-1055,11883,
D17-1055,19938,
D17-1055,20581,
D17-1055,21424,
D17-1056,9771,
D17-1056,18935,
D17-1056,20200,
D17-1056,20489,
D17-1057,395,
D17-1057,1605,
D17-1057,4608,
D17-1057,5908,
D17-1057,9580,
D17-1058,1605,
D17-1058,9587,
D17-1058,16264,
D17-1058,16800,
D17-1059,10649,
D17-1059,19049,
D17-1059,20494,
D17-1060,7290,
D17-1060,19023,
D17-1060,19703,
D17-1061,3102,
D17-1061,13143,
D17-1062,9873,
D17-1062,20486,
D17-1063,3338,
D17-1063,4937,
D17-1063,10435,
D17-1064,3332,
D17-1064,5693,
D17-1064,12788,
D17-1064,16400,
D17-1065,10650,
D17-1065,14533,
D17-1065,15472,
D17-1065,18872,
D17-1065,19030,
D17-1065,19085,
D17-1065,19774,
D17-1066,1223,
D17-1066,16135,
D17-1066,16192,
D17-1067,7430,
D17-1067,7437,
D17-1067,8684,
D17-1067,9508,
D17-1067,18460,
D17-1068,1708,
D17-1068,3018,
D17-1068,10161,
D17-1068,15723,
D17-1069,6547,
D17-1069,8606,
D17-1069,11893,
D17-1069,13712,
D17-1070,1206,
D17-1070,1863,
D17-1070,3397,
D17-1070,8882,
D17-1070,16056,
D17-1071,1379,
D17-1071,11566,
D17-1071,12123,
D17-1071,19890,
D17-1072,6127,
D17-1072,8187,
D17-1072,10439,
D17-1072,20447,
D17-1073,6622,
D17-1073,20284,
D17-1074,3516,
D17-1074,8852,
D17-1074,9055,
D17-1074,18777,
D17-1074,20002,
D17-1075,17133,
D17-1076,7425,
D17-1076,20357,
D17-1077,1105,
D17-1077,3733,
D17-1077,11762,
D17-1078,3516,
D17-1078,7057,
D17-1079,2877,
D17-1079,3703,
D17-1079,7593,
D17-1079,20218,
D17-1079,20514,
D17-1079,20635,
D17-1080,13495,
D17-1081,4422,
D17-1081,15492,
D17-1081,19691,
D17-1082,7455,
D17-1082,9769,
D17-1082,10675,
D17-1082,19680,
D17-1082,19964,
D17-1083,2026,
D17-1083,7154,
D17-1083,7398,
D17-1083,8349,
D17-1083,10232,
D17-1083,14050,
D17-1084,7548,
D17-1084,10533,
D17-1084,16344,
D17-1084,20081,
D17-1085,7507,
D17-1085,10723,
D17-1085,13233,
D17-1085,19197,
D17-1085,19977,
D17-1086,1443,
D17-1086,3025,
D17-1086,10846,
D17-1086,10894,
D17-1086,14401,
D17-1087,4037,
D17-1087,6117,
D17-1087,7016,
D17-1087,7582,
D17-1088,10745,
D17-1088,16344,
D17-1088,19044,
D17-1089,5699,
D17-1089,13557,
D17-1089,16331,
D17-1090,2916,
D17-1090,4413,
D17-1090,17604,
D17-1090,20654,
D17-1091,4309,
D17-1091,9873,
D17-1091,11299,
D17-1091,14878,
D17-1092,11941,
D17-1092,15226,
D17-1092,15400,
D17-1093,1833,
D17-1093,12475,
D17-1093,18233,
D17-1094,6548,
D17-1094,17213,
D17-1094,19879,
D17-1094,20022,
D17-1095,3992,
D17-1095,4473,
D17-1096,13727,
D17-1096,18528,
D17-1096,18640,
D17-1097,1265,
D17-1097,10089,
D17-1097,11214,
D17-1097,12279,
D17-1097,14378,
D17-1098,673,
D17-1098,5088,
D17-1098,6223,
D17-1098,8273,
D17-1099,3133,
D17-1099,20336,
D17-1100,15898,
D17-1100,20310,
D17-1101,1134,
D17-1101,1491,
D17-1101,20201,
D17-1102,1134,
D17-1102,1488,
D17-1102,5445,
D17-1102,10052,
D17-1103,1134,
D17-1103,13810,
D17-1104,6892,
D17-1104,12526,
D17-1104,13251,
D17-1105,2354,
D17-1105,10720,
D17-1106,853,
D17-1106,9852,
D17-1106,12160,
D17-1107,5302,
D17-1107,5389,
D17-1107,9250,
D17-1107,13164,
D17-1108,5061,
D17-1108,13076,
D17-1108,15305,
D17-1109,2635,
D17-1109,10458,
D17-1109,11363,
D17-1109,13711,
D17-1110,1482,
D17-1110,7657,
D17-1110,11914,
D17-1110,20018,
D17-1111,12085,
D17-1111,14686,
D17-1112,4686,
D17-1112,16221,
D17-1113,2192,
D17-1113,3261,
D17-1113,16467,
D17-1114,10305,
D17-1114,11093,
D17-1114,20416,
D17-1114,20698,
D17-1114,20787,
D17-1115,2371,
D17-1115,2913,
D17-1115,12409,
D17-1115,14316,
D17-1115,20262,
D17-1116,5423,
D17-1116,7295,
D17-1116,8336,
D17-1116,9955,
D17-1116,18166,
D17-1117,702,
D17-1117,11273,
D17-1117,13865,
D17-1118,4425,
D17-1118,6387,
D17-1118,19216,
D17-1119,1068,
D17-1119,9574,
D17-1119,11059,
D17-1119,16045,
D17-1119,16809,
D17-1120,1970,
D17-1120,12833,
D17-1120,14663,
D17-1121,261,
D17-1121,14649,
D17-1121,15279,
D17-1122,4045,
D17-1122,16302,
D17-1122,19972,
D17-1123,7017,
D17-1123,18881,
D17-1123,20625,
D17-1124,7608,
D17-1124,10713,
D17-1124,14542,
D17-1124,14574,
D17-1125,10458,
D17-1125,13811,
D17-1125,20513,
D17-1126,6998,
D17-1126,9820,
D17-1126,14572,
D17-1126,19755,
D17-1127,17213,
D17-1127,19879,
D17-1128,12178,
D17-1128,19897,
D17-1129,18887,
D17-1129,19783,
D17-1130,431,
D17-1130,1096,
D17-1131,6426,
D17-1131,17213,
D17-1131,17303,
D17-1131,20540,
D17-1132,2575,
D17-1132,11112,
D17-1133,9873,
D17-1133,10754,
D17-1134,9819,
D17-1134,13122,
D17-1134,18909,
D17-1134,18934,
D17-1134,19596,
D17-1135,10734,
D17-1135,20085,
D17-1135,20471,
D17-1135,20510,
D17-1136,870,
D17-1136,12424,
D17-1136,12567,
D17-1137,6458,
D17-1137,6844,
D17-1137,10903,
D17-1138,7076,
D17-1138,12381,
D17-1138,17161,
D17-1139,10391,
D17-1139,11050,
D17-1139,18784,
D17-1139,18955,
D17-1140,10246,
D17-1140,14844,
D17-1140,16429,
D17-1140,16686,
D17-1141,6655,
D17-1141,8851,
D17-1141,17038,
D17-1141,18788,
D17-1142,5664,
D17-1142,5827,
D17-1142,10350,
D17-1142,10354,
D17-1142,10672,
D17-1142,11047,
D17-1142,18914,
D17-1143,14336,
D17-1143,15226,
D17-1143,15400,
D17-1144,3301,
D17-1144,17981,
D17-1145,12905,
D17-1145,13040,
D17-1145,16908,
D17-1145,18807,
D17-1146,193,
D17-1146,5055,
D17-1146,18897,
D17-1146,20371,
D17-1146,20464,
D17-1147,1687,
D17-1147,12361,
D17-1147,19182,
D17-1148,3725,
D17-1148,8823,
D17-1148,11685,
D17-1148,14063,
D17-1149,18179,
D17-1149,19033,
D17-1149,19700,
D17-1149,20447,
D17-1150,2756,
D17-1150,19475,
D17-1150,19660,
D17-1150,19895,
D17-1150,20695,
D17-1151,2080,
D17-1151,6097,
D17-1151,9974,
D17-1151,11021,
D17-1152,748,
D17-1152,2356,
D17-1152,2360,
D17-1152,5648,
D17-1152,7184,
D17-1152,10606,
D17-1152,19352,
D17-1153,1985,
D17-1153,7751,
D17-1153,12972,
D17-1154,2931,
D17-1154,18900,
D17-1154,19708,
D17-1154,19752,
D17-1154,20483,
D17-1155,2890,
D17-1155,10702,
D17-1155,17280,
D17-1155,18331,
D17-1155,18987,
D17-1156,1193,
D17-1156,5864,
D17-1156,6635,
D17-1156,16149,
D17-1157,2744,
D17-1157,3368,
D17-1158,4292,
D17-1158,7198,
D17-1159,11407,
D17-1159,17906,
D17-1160,3834,
D17-1160,5696,
D17-1160,9479,
D17-1161,9731,
D17-1161,12178,
D17-1161,16967,
D17-1162,2192,
D17-1162,8882,
D17-1162,14907,
D17-1162,16467,
D17-1163,6795,
D17-1163,8744,
D17-1163,11194,
D17-1163,11792,
D17-1163,13245,
D17-1163,14172,
D17-1164,3783,
D17-1164,16915,
D17-1164,20433,
D17-1165,7022,
D17-1165,18647,
D17-1166,11476,
D17-1166,15103,
D17-1166,17389,
D17-1167,4392,
D17-1167,6448,
D17-1167,7022,
D17-1167,7504,
D17-1167,14558,
D17-1167,19746,
D17-1168,2786,
D17-1168,13930,
D17-1168,15305,
D17-1169,5015,
D17-1169,10128,
D17-1169,12157,
D17-1169,14684,
D17-1169,17441,
D17-1170,19081,
D17-1170,20514,
D17-1171,2319,
D17-1171,8189,
D17-1171,18175,
D17-1172,3484,
D17-1172,9738,
D17-1172,15337,
D17-1173,20601,
D17-1174,496,
D17-1174,16999,
D17-1175,2847,
D17-1175,10357,
D17-1175,10728,
D17-1175,20523,
D17-1175,20654,
D17-1176,6775,
D17-1176,8189,
D17-1176,18175,
D17-1177,6775,
D17-1177,8189,
D17-1177,18175,
D17-1178,5420,
D17-1178,9111,
D17-1178,17067,
D17-1179,6108,
D17-1179,8189,
D17-1179,13929,
D17-1179,18175,
D17-1179,20478,
D17-1180,5372,
D17-1180,8619,
D17-1180,11770,
D17-1180,12812,
D17-1180,14744,
D17-1181,269,
D17-1181,16066,
D17-1182,5446,
D17-1182,20445,
D17-1182,20514,
D17-1183,13363,
D17-1183,17544,
D17-1184,918,
D17-1184,5884,
D17-1184,14490,
D17-1185,6021,
D17-1185,14290,
D17-1186,10584,
D17-1186,10777,
D17-1186,17314,
D17-1186,20347,
D17-1187,1105,
D17-1187,15423,
D17-1187,19588,
D17-1188,6550,
D17-1188,16871,
D17-1189,2708,
D17-1189,10732,
D17-1189,17261,
D17-1189,18948,
D17-1190,3156,
D17-1190,7584,
D17-1191,7613,
D17-1191,19023,
D17-1192,18922,
D17-1192,20457,
D17-1193,2246,
D17-1193,2769,
D17-1193,6585,
D17-1193,17703,
D17-1193,20303,
D17-1194,9673,
D17-1194,18546,
D17-1194,21474,
D17-1195,3133,
D17-1195,8146,
D17-1195,11554,
D17-1195,16730,
D17-1195,17565,
D17-1196,1237,
D17-1196,17557,
D17-1197,1765,
D17-1197,4505,
D17-1197,10605,
D17-1197,19978,
D17-1198,3715,
D17-1198,6093,
D17-1198,11899,
D17-1199,883,
D17-1199,12654,
D17-1199,17532,
D17-1199,19117,
D17-1200,5408,
D17-1200,17416,
D17-1201,4398,
D17-1201,7512,
D17-1201,10379,
D17-1201,10731,
D17-1201,20580,
D17-1202,11897,
D17-1202,13061,
D17-1202,15328,
D17-1202,17020,
D17-1202,18516,
D17-1203,1985,
D17-1203,14978,
D17-1203,19955,
D17-1204,13045,
D17-1204,13715,
D17-1205,389,
D17-1205,10436,
D17-1205,18880,
D17-1205,19630,
D17-1205,19707,
D17-1205,20891,
D17-1206,6920,
D17-1206,16763,
D17-1206,18169,
D17-1206,21426,
D17-1207,10754,
D17-1207,10945,
D17-1207,17314,
D17-1207,20446,
D17-1208,2270,
D17-1208,16983,
D17-1209,949,
D17-1209,1246,
D17-1209,11407,
D17-1209,16551,
D17-1209,17906,
D17-1210,3102,
D17-1210,6413,
D17-1210,10396,
D17-1211,4363,
D17-1211,12550,
D17-1211,19914,
D17-1212,650,
D17-1212,5135,
D17-1212,11466,
D17-1213,6703,
D17-1213,7455,
D17-1213,9451,
D17-1213,19906,
D17-1214,7185,
D17-1214,8307,
D17-1214,9736,
D17-1214,21002,
D17-1215,8150,
D17-1215,10458,
D17-1216,6776,
D17-1216,10547,
D17-1216,17311,
D17-1217,16836,
D17-1217,20089,
D17-1217,20448,
D17-1218,3885,
D17-1218,4570,
D17-1218,6550,
D17-1218,6625,
D17-1218,16975,
D17-1219,2451,
D17-1219,4400,
D17-1220,2270,
D17-1220,4018,
D17-1220,4102,
D17-1220,12781,
D17-1220,17064,
D17-1221,1672,
D17-1221,6497,
D17-1221,9796,
D17-1221,10300,
D17-1221,10366,
D17-1222,1672,
D17-1222,9796,
D17-1222,10366,
D17-1222,19086,
D17-1223,5467,
D17-1223,7883,
D17-1223,11658,
D17-1223,12433,
D17-1223,15586,
D17-1224,18863,
D17-1224,20419,
D17-1225,7578,
D17-1225,20544,
D17-1226,3156,
D17-1226,7584,
D17-1227,7578,
D17-1227,11101,
D17-1227,20544,
D17-1228,2084,
D17-1228,8289,
D17-1228,13233,
D17-1228,18894,
D17-1229,6645,
D17-1229,18044,
D17-1229,20816,
D17-1230,8096,
D17-1230,8393,
D17-1230,10332,
D17-1230,12330,
D17-1230,15103,
D17-1230,16345,
D17-1231,6766,
D17-1231,10139,
D17-1231,10754,
D17-1231,17579,
D17-1232,8041,
D17-1232,8247,
D17-1232,15256,
D17-1232,20097,
D17-1233,5057,
D17-1233,19876,
D17-1233,19994,
D17-1233,20497,
D17-1233,20532,
D17-1234,2710,
D17-1234,2906,
D17-1234,19946,
D17-1234,20196,
D17-1234,20664,
D17-1235,2080,
D17-1235,6097,
D17-1235,6229,
D17-1235,9661,
D17-1235,16242,
D17-1235,17157,
D17-1236,4789,
D17-1236,10160,
D17-1236,16227,
D17-1237,2603,
D17-1237,5646,
D17-1237,10091,
