paper_paper_id,title,venue,year
C00-1025,Mining Tables From Large Scale HTML Texts,COLING,2000
C00-1026,Automatic Semantic Classification For Chinese Unknown Compound Nouns,COLING,2000
C00-1027,Empirical Estimates Of Adaptation: The Chance Of Two Noriegas Is Closer To P/2 Than P2,COLING,2000
C00-1028,Explaining Away Ambiguity: Learning Verb Selectional Preference With Bayesian Networks,COLING,2000
C00-1029,A Class-Based Probabilistic Approach To Structural Disambiguation,COLING,2000
C00-1030,Extracting The Names Of Genes And Gene Products With A Hidden Markov Model,COLING,2000
C00-1031,An Empirical Investigation Of The Relation Between Discourse Structure And Co-Reference,COLING,2000
C00-1032,Morphological Rule Induction For Terminology Acquisition,COLING,2000
C00-1033,Authoring Multimedia Documents Using WYSIWYM Editing,COLING,2000
C00-1034,Theory Refinement And Natural Language Learning,COLING,2000
C00-1035,Aspects Of Pattern-Matching In Data-Oriented Parsing,COLING,2000
C00-1036,XML And Multilingual Document Authoring: Convergent Trends,COLING,2000
C00-1037,Formal Syntax And Semantics Of Case Stacking Languages,COLING,2000
C00-1038,Directional Constraint Evaluation In Optimality Theory,COLING,2000
C00-1039,Boosting Variant Recognition With Light Semantics,COLING,2000
C00-1040,An Integrated Model Of Semantic And Conceptual Interpretation From Dependency Structures,COLING,2000
C00-1041,Deletions And Their Reconstruction In Tectogrammatical Syntactic Tagging Of Very Large Corpora,COLING,2000
C00-1042,Statistical Morphological Disambiguation For Agglutinative Languages,COLING,2000
C00-1043,Experiments With Open-Domain Textual Question Answering,COLING,2000
C00-1044,Effects Of Adjective Orientation And Gradability On Sentence Subjectivity,COLING,2000
C00-1045,Pronominalization Revisited,COLING,2000
C00-1046,Automatic Refinement Of A POS Tagger Using A Reliable Parser And Plain Text Corpora,COLING,2000
C00-1047,A Method Of Measuring Term Representativeness - Baseline Method Using Co-Occurrence Distribution,COLING,2000
C00-1048,A Rule Induction Approach To Modeling Regional Pronunciation Variation,COLING,2000
C00-1049,Layout And Language: Integrating Spatial And Linguistic Knowledge For Layout Understanding Tasks,COLING,2000
C00-1050,Kana-Kanji Conversion System With Input Support Based On Prediction,COLING,2000
C00-1051,Committee-Based Decision Making In Probabiiistic Partial Parsing,COLING,2000
C00-1052,Compact Non-Left-Recursive Grammars Using The Selective Left-Corner Transform And Factoring,COLING,2000
C00-1053,Deixis And Conjunction In Multimodal Systems,COLING,2000
C00-1054,Finite-State Multimodal Parsing And Understanding,COLING,2000
C00-1055,Toward A Scoring Function For Quality-Driven Machine Translation,COLING,2000
C00-1056,An English To Korean Transliteration Model Of Extended Markov Window,COLING,2000
C00-1057,Robust Segmentation Of Japanese Text Into A Lattice For Parsing,COLING,2000
C00-1058,Automatic Thesaurus Generation Through Multiple Filtering,COLING,2000
C00-1059,Corpus-Dependent Association Thesauri For Information Retrieval,COLING,2000
C00-1060,A Hybrid Japanese Parser With Hand-Crafted Grammar And Statistics,COLING,2000
C00-1061,English-To-Korean Transliteration Using Multiple Unbounded Overlapping Phoneme Chunks,COLING,2000
C00-1062,LFG Generation Produces Context-Free Languages,COLING,2000
C00-1063,Japanese Case Structure Analysis,COLING,2000
C00-1064,Structural Feature Selection For English-Korean Statistical Machine Translation,COLING,2000
C00-1065,Hypertags,COLING,2000
C00-1066,Automatic Text Categorization By Unsupervised Learning,COLING,2000
C00-1067,On Underspecified Processing Of Dynamic Semantics,COLING,2000
C00-1068,Flexible Mixed-Initiative Dialogue Management Using Concept-Level Confidence Measures Of Speech Recognizer Output,COLING,2000
C00-1069,Multilinguality In A Text Generation System For Three Slavic Languages,COLING,2000
C00-1070,Lexicalized Hidden Markov Models For Part-Of-Speech Tagging,COLING,2000
C00-1071,Languages Of Analogical Strings,COLING,2000
C00-1072,The Automated Acquisition Of Topic Signatures For Text Summarization,COLING,2000
C00-1073,Automatic Optimization Of Dialogue Management,COLING,2000
C00-1074,Hybrid Neuro And Rule-Based Part Of Speech Taggers,COLING,2000
C00-1075,Application Of Analogical Modelling To Example Based Machine Translation,COLING,2000
C00-1076,Extending A Formal And Computational Model Of Rhetorical Structure Theory With Intentional Structures A La Grosz And Sidner,COLING,2000
C00-1077,Identifying Terms By Their Family And Friends,COLING,2000
C00-1078,Chart-Based Transfer Rule Application In Machine Translation,COLING,2000
C00-1079,Representation And Recognition Method For Multi-Word Translation Units In Korean-To-Japanese MT System,COLING,2000
C00-1080,Chart Parsing And Constraint Programming,COLING,2000
C00-1081,A Stochastic Parser Based On A Structural Word Prediction Model,COLING,2000
C00-1082,Bunsetsu Identification Using Category-Exclusive Rules,COLING,2000
C00-1083,Taking Account Of The User's View In 3D Multimodal Instruction Dialogue,COLING,2000
C00-1084,Automatic Semantic Sequence Extraction From Unrestricted Non-Tagged Texts,COLING,2000
C00-1085,Estimation Of Stochastic Attribute-Value Grammars Using An Informative Sample,COLING,2000
C00-2086,Informed Parsing For Coordination With Combinatory Categorial Grammar,COLING,2000
C00-2087,Interaction Grammars,COLING,2000
C00-2088,A Formal Semantics For Generating And Editing Plurals,COLING,2000
C00-2089,Tagging And Chunking With Bigrams,COLING,2000
C00-2090,Multi-Level Similar Segment Matching Algorithm For Translation Memories And Example-Based Machine Translation,COLING,2000
C00-2091,Generation Lambek Calculus Montague's Semantics And Semantic Proof Nets,COLING,2000
C00-2092,Data-Oriented Translation,COLING,2000
C00-2093,Planning Texts By Constraint Satisfaction,COLING,2000
C00-2094,Using A Probabilistic Class-Based Lexicon For Lexical Ambiguity Resolution,COLING,2000
C00-2095,A Formalism For Universal Segmentation Of Text,COLING,2000
C00-2096,Unscrambling English Word Order,COLING,2000
C00-2097,Compiling Language Models From A Linguistically Motivated Unification Grammar,COLING,2000
C00-2098,A Context-Sensitive Model For Probabilistic LR Parsing Of Spoken Language With Transformation-Based Postprocessing,COLING,2000
C00-2099,A Statistical Theory Of Dependency Syntax,COLING,2000
C00-2100,Automatic Extraction Of Subcategorization Frames For Czech,COLING,2000
C00-2101,Learning Semantic-Level Information Extraction Rules By Type-Oriented ILP,COLING,2000
C00-2102,Named Entity Chunking Techniques In Supervised Learning For Japanese Named Entity Recognition,COLING,2000
C00-2103,Granularity Effects In Tense Translation,COLING,2000
C00-2104,Experiments In Automated Lexicon Building For Text Searching,COLING,2000
C00-2105,Robust German Noun Chunking With A Probabilistic Context-Free Grammar,COLING,2000
C00-2106,Parsing Schemata For Grammars With Variable Number And Order Of Constituents,COLING,2000
C00-2107,Realizing Expressions Of Doubt In Collaborative Dialogue,COLING,2000
C00-2108,Clustering Verbs Semantically According To Their Alternation Behaviour,COLING,2000
C00-2109,Backward Beam Search Algorithm For Dependency Analysis Of Japanese,COLING,2000
C00-2110,Japanese Dependency Analysis Using A Deterministic Finite State Transducer,COLING,2000
C00-2111,On UNL As The Future HTML Of The Linguistic Content And The Reuse Of Existing NLP Components In UNL-Related Applications With The Example Of A UNL-French Deconverter,COLING,2000
C00-2112,Making Sense Of Reference To The Unfamiliar,COLING,2000
C00-2113,An Empirical Method For Identifying And Translating Technical Terminology,COLING,2000
C00-2114,A Dynamic Language Model Based On Individual Word Domains,COLING,2000
C00-2115,Extracting Semantic Clusters From The Alignment Of Definitions,COLING,2000
C00-2116,Automatic Corpus-Based Thai Word Extraction With The C4.5 Learning Algorithm,COLING,2000
C00-2117,Text Genre Detection Using Common Word Frequencies,COLING,2000
C00-2118,Automatic Lexical Acquisition Based On Statistical Distributions,COLING,2000
C00-2119,Using A Broad-Coverage Parser For Word-Breaking In Japanese,COLING,2000
C00-2120,Matching A Tone-Based And Tune-Based Approach To English Intonation For Concept-To-Speech Generation,COLING,2000
C00-2121,Automatic Extraction Of Semantic Relations From Specialized Corpora,COLING,2000
C00-2122,Learning To Select A Good Translation,COLING,2000
C00-2123,Word Re-Ordering And DP-Based Search In Statistical Machine Translation,COLING,2000
C00-2124,Applying System Combination To Base Noun Phrase Identification,COLING,2000
C00-2125,Modelling Speech Repairs In German And Mandarin Chinese Spoken Dialogues,COLING,2000
C00-2126,Word Order Acquisition From Corpora,COLING,2000
C00-2127,Toward The At-A-Glance Summary: Phrase-Representation Summarization Method,COLING,2000
C00-2128,A Statistical Approach To The Processing Of Metonymy,COLING,2000
C00-2129,Multi-Topic Multi-Document Summarization,COLING,2000
C00-2130,Corpus-Based Development And Evaluation Of A System For Processing Definite Descriptions,COLING,2000
C00-2131,Finding Structural Correspondences From Bilingual Parsed Corpus For Corpus-Based Translation,COLING,2000
C00-2132,A Method For Accelerating CFG-Parsing By Using Dependency Information,COLING,2000
C00-2133,Prosody And The Resolution Of Pronominal Anaphora,COLING,2000
C00-2134,Lexicalized Tree Automata-Based Grammars For Translating Conversational Texts,COLING,2000
C00-2135,Acquisition Of Phrase-Level Bilingual Correspondence Using Dependency Structure,COLING,2000
C00-2136,Automatic Acquisition Of Domain Knowledge For Information Extraction,COLING,2000
C00-2137,More Accurate Tests For The Statistical Significance Of Result Differences,COLING,2000
C00-2138,Identifying Temporal Expression And Its Syntactic Role Using FST And Lexical Data From Corpus,COLING,2000
C00-2139,ABL: Alignment-Based Learning,COLING,2000
C00-2140,DIASUMM: Flexible Summarization Of Spontaneous Dialogues In Unrestricted Domains,COLING,2000
C00-2141,Local Context Templates For Chinese Constituent Boundary Prediction,COLING,2000
C00-2142,Rapid Development Of Translation Tools: Application To Persian And Turkish,COLING,2000
C00-2143,Dependency Treebank For Russian: Concept Tools Types Of Information,COLING,2000
C00-2144,Thistle And Interarbora,COLING,2000
C00-2145,A Model Of Competence For Corpus-Based Machine Translation,COLING,2000
C00-2146,Structural Disambiguation Of Morpho-Syntactic Categorial Parsing For Korean,COLING,2000
C00-2147,The Week At A Glance - Cross-Language Cross-Document Information Extraction And Translation,COLING,2000
C00-2148,Integrating Compositional Semantics Into A Verb Lexicon,COLING,2000
C00-2149,Context-Free Grammar Rewriting And The Transfer Of Packed Linguistic Representations,COLING,2000
C00-2150,Language Identification In Unknown Signals,COLING,2000
C00-2151,An Experiment On Incremental Analysis Using Robust Parsing Techniques,COLING,2000
C00-2152,An Integrated Architecture For Example-Based Machine Translation,COLING,2000
C00-2153,Design And Evaluation Of Grammar Checkers In Multiple Languages,COLING,2000
C00-2154,WebDIPLOMAT: A Web-Based Interactive Machine Translation System,COLING,2000
C00-2155,An HPSG-To-CFG Approximation Of Japanese,COLING,2000
C00-2156,Decision-Tree Based Error Correction For Statistical Phrase Break Prediction In Korean,COLING,2000
C00-2157,A Description Language For Syntactically Annotated Corpora,COLING,2000
C00-2158,MT And Topic-Based Techniques To Enhance Speech Recognition Systems For Professional Translators,COLING,2000
C00-2159,A Bootstrapping Method For Extracting Bilingual Text Pairs,COLING,2000
C00-2160,Producing More Readable Extracts By Revising Them,COLING,2000
C00-2161,Querying Temporal Databases Using Controlled Natural Language,COLING,2000
C00-2162,Improving SMT Quality With Morpho-Syntactic Analysis,COLING,2000
C00-2163,A Comparison Of Alignment Models For Statistical Machine Translation,COLING,2000
C00-2164,Perception Concepts And Language Road And IPaGe,COLING,2000
C00-2165,KCAT: A Korean Corpus Annotating Tool Minimizing Human Intervention,COLING,2000
C00-2166,Robust Semantic Construction,COLING,2000
C00-2167,Japanese Named Entity Extraction Evaluation - Analysis Of Results -,COLING,2000
C00-2168,Acquisition Of A Language Computational Model For NLP,COLING,2000
C00-2169,Processing Self Corrections In A Speech To Speech System,COLING,2000
C00-2170,Jurilinguistic Engineering In Cantonese Chinese: An N-Gram-Based Speech To Text Transcription System,COLING,2000
C00-2171,Incorporating Metaphonemes In A Multilingual Lexicon,COLING,2000
C00-2172,Construction Of A Hierarchical Translation Memory,COLING,2000
C00-2173,XMLTrans: A Java-Based XML Transformation Language For Structured Data,COLING,2000
C00-2174,Chinese Generation In A Spoken Dialogue Translation System,COLING,2000
C00-2175,Comparing Two Trainable Grammatical Relations Finders,COLING,2000
C02-1001,Disambiguation Of Finite-State Transducers,COLING,2002
C02-1002,A Cheap And Fast Way To Build Useful Translation Lexicons,COLING,2002
C02-1003,Learning Chinese Bracketing Knowledge Based On A Bilingual Language Model,COLING,2002
C02-1004,Combining Unsupervised And Supervised Methods For PP Attachment Disambiguation,COLING,2002
C02-1005,Fluency And Completeness In Instance-Based Natural Language Generation,COLING,2002
C02-1006,NLP And IR Approaches To Monolingual And Multilingual Link Detection,COLING,2002
C02-1007,The Computation Of Word Associations: Comparing Syntagmatic And Paradigmatic Approaches,COLING,2002
C02-1008,A Transitive Model For Extracting Translation Equivalents Of Web Queries Through Anchor Text Mining,COLING,2002
C02-1009,A Robust Cross-Style Bilingual Sentences Alignment Model,COLING,2002
C02-1010,Structure Alignment Using Bilingual Chunking,COLING,2002
C02-1011,Base Noun Phrase Translation Using Web Data And The EM Algorithm,COLING,2002
C02-1012,Chinese Named Entity Identification Using Class-Based Language Model,COLING,2002
C02-1013,High Precision Extraction Of Grammatical Relations,COLING,2002
C02-1014,Semiautomatic Labelling Of Semantic Features,COLING,2002
C02-1015,A Corpus-Based Analysis For The Ordering Of Clause Aggregation Operators,COLING,2002
C02-1016,Determining Recurrent Sound Correspondences By Inducing Translation Models,COLING,2002
C02-1017,Corpus-Based Generation Of Numeral Classifier Using Phrase Alignment,COLING,2002
C02-1018,Information Gain Ratio As Term Weight: The Case Of Summarization Of IR Results,COLING,2002
C02-1019,The Grammatical Function Analysis Between Korean Adnoun Clause And Noun Phrase By Using Support Vector Machines,COLING,2002
C02-1020,Extracting Word Sequence Correspondences With Support Vector Machines,COLING,2002
C02-1021,(Semi-)Automatic Detection Of Errors In PoS-Tagged Corpora,COLING,2002
C02-1022,Varying Cardinality In Metonymic Extensions To Nouns,COLING,2002
C02-1023,A Chart-Parsing Algorithm For Efficient Semantic Analysis,COLING,2002
C02-1024,Interleaved Semantic Interpretation In Environment-Based Parsing,COLING,2002
C02-1025,Named Entity Recognition: A Maximum Entropy Approach Using Global Information,COLING,2002
C02-1026,The Effectiveness Of Dictionary And Web-Based Answer Reranking,COLING,2002
C02-1027,Shallow Language Processing Architecture For Bulgarian,COLING,2002
C02-1028,Parsing Mildly Context-Sensitive Languages With Thread Automata,COLING,2002
C02-1029,A Generative Probability Model For Unification-Based Grammars,COLING,2002
C02-1030,The Simple Core And The Complex Periphery Of Natural Language - A Formal And A Computational View,COLING,2002
