shop_name,item_num,join_time,shop_id
0czHDt17asbPbiH,6530,Feb-00,607
0CzRjLP_,833,Jun-03,608
0d W8lbzvt3,6099,Jul-16,609
0d__Al69J,9936,May-07,610
0D_dF0 0iuCOxCtm,9633,Apr-09,611
0D1G2V5DkMeH,2167,Nov-07,612
0D1OCMIB,5146,Jul-15,613
0d4_cF,7486,Jun-11,614
0d5AHpK6Rey,4261,Mar-00,615
0d5gGldlZc1IWgUlsN,2406,Feb-16,616
0DAhbgKJ9l32H,2184,Dec-05,617
0dbI8fdyhLJ6B,5387,May-02,618
0DBUyHVs0LkelU,369,Aug-02,619
0dcRoKwLOJBSH,4507,Nov-00,620
0DcVkyU2sto,9253,Jun-06,621
0deMeUVu,5293,Oct-08,622
0DGl003Lesr,7422,May-01,623
0dH_IzpdGo9M-,7206,Nov-08,624
0dh20OKmCcC,1320,Jul-03,625
0Dht2R8TzKg,3210,Dec-21,626
0DHwI9YQ8IgepxK,101,May-00,627
0Di8m0Xy5gVeEoQ,1003,Jun-05,628
0dIczymyi,2170,Nov-00,629
0dILGiOSgX,4024,Feb-08,630
0DiXDoy,6832,Mar-12,631
0djI nu,9747,Jun-13,632
0DJPq0asRR5lVB1o,1496,Jun-19,633
0DjxXpZxLjLfIbK,2005,Oct-10,634
0DK1mXlRFEqjJig,4252,Feb-16,635
0DkSaqrkcB-Dx6,2716,Oct-00,636
0DlFfs_yUvkARg,7709,May-12,637
0dLFondUF,1745,May-17,638
0DltGFqZ7N8,1957,Nov-03,639
0DLyD8mJ0AXwUj,3259,Feb-04,640
0dMAle0_9Ix,8212,Feb-10,641
0DmGsk2Ut1s,2215,Feb-20,642
0DNOJ7y06b-FDSowvc,310,Feb-10,643
0DnthxxTBH3,4161,Jan-17,644
0dP6PyGGY4GV,5764,Jan-15,645
0dPqm2,5943,Jan-17,646
0dqjkqzDsnzdxe,6363,Dec-08,647
0dqOXt BqTfZRgp9,7957,Mar-23,648
0dqTW_ehDpT,8950,Jul-15,649
0dR4joh9jxyz29,7528,Oct-19,650
0drfqpbc,9272,Jan-00,651
0DrKsexpf,4835,Feb-13,652
0dRNVT6-2M1BQ5Lc,9082,Jul-20,653
0DRyrTR0T,2378,Sep-16,654
0drZM2uVi,7940,Sep-13,655
0Dshk97wwb,3801,Aug-18,656
0dSiu6TwmvnKlckir,7879,Aug-14,657
0DTlb6XI8ytwNKd2,9208,Nov-18,658
0DtS6sy,1883,Jul-16,659
0DuOO3 ,2175,Sep-01,660
0dV11H7k,6289,Dec-03,661
0dVbmzSWAv,4576,Feb-16,662
0DVfkYMZcsFF,2952,Sep-18,663
0DvtmkMNZR,7881,Nov-16,664
0DWeiUfqm8K6Zz,9996,Dec-18,665
0dWiqdijgb,1201,Mar-19,666
0dx6oM2EzJOGLB,4774,Mar-17,667
0dY2B0JYoX8,9803,Oct-00,668
0dYyfvZRfdwy,8545,Jul-08,669
0DyYkjp0,7923,Jun-08,670
0E kzV71yh,869,Oct-09,671
0e__nurbjCpG8M E,3656,Jun-14,672
0e-KdQh1,6612,Sep-05,673
0E28bFJv4o9Nt,4205,May-10,674
0E3E540,1878,Apr-21,675
0E3I9c7snG1zAL,6233,Mar-02,676
0e4D-HswHgcl6zv6,3088,Apr-19,677
0E5nrPB Q5H,9019,Aug-10,678
0E6aSHWn5wXH4Lvb1f,24,May-17,679
0e6oScg,5104,Sep-04,680
0e7I8PJLg9,2668,Apr-18,681
0e9sJ-qKmPnDD0kvD,9757,Feb-16,682
0EADDnxA8y12 ,531,Dec-11,683
0EB-ZWIj7,3479,Apr-12,684
0eB9lyaiL,6216,Apr-06,685
0ebXjj852Y6F,1488,Oct-06,686
0ecdZDVH3HWp,3976,May-01,687
0ecM yYm,9036,Mar-16,688
0edm8cI9TBU,4605,Mar-15,689
0EDQf_MRKaqzTYN,2436,Jun-09,690
0eEpoj1,4707,Oct-05,691
0EfUBaZ8jQ3F,6712,Apr-19,692
0EGN9lO07_hv,4378,Jun-19,693
0EgtPsX C,5430,Feb-08,694
0eGu TLAv QmUtCYY,5164,Oct-16,695
0EH6Td7K,7621,Dec-03,696
0eHPMJCZxVt,3939,Mar-11,697
0EIJO9v,1479,Sep-09,698
0EJfb dAr0R,8691,Aug-04,699
0ekC_YpAExJsQW7,2953,Nov-20,700
0ekiDHYHjcBs4gn,5383,Feb-14,701
0eknBQpGoBQMyT,8166,May-23,702
0EKx2DKvbIMG2N3IgK,4372,Nov-09,703
0El6Ekby,2197,Mar-08,704
0El6PANHt SCN,8694,Sep-11,705
0Elez1V4oHOo2,4399,Sep-20,706
0elFk vDtyOD,3474,Oct-12,707
0eLHkBr K98HaBd,821,Nov-16,708
0ELMjoG,8104,Nov-07,709
0Elwh6ANWM,9322,Nov-11,710
0ELwsEdRF_QTFbkk_Y,8188,Sep-09,711
0EM-6g,4248,Dec-11,712
0eNKwRsdQ,6353,Jun-05,713
0eODywhTs,9407,Oct-05,714
0EOF-go64e,2722,Aug-22,715
0EoXIgZ-4uk8gh4,9407,Dec-21,716
0ePT60V-lVb49RZRk,9512,Oct-12,717
0epttin,1511,Aug-10,718
0epypkmh2EcWVnqOc,5095,Jun-00,719
0equ2pp1Yc,411,Oct-09,720
0ErC 1iYBo9o,6714,May-04,721
0eS_u96ikD8u9,111,Nov-02,722
0esB htq-0ZlyFB,7044,Sep-01,723
0eT3kMSl6vaD,1210,Sep-22,724
0EtE05kzj3X1gp9,6340,Mar-05,725
0EU5oeI,1084,Aug-16,726
0eWaPCNJRTvDZjx,3986,Jul-11,727
0EwbnAmZ,3482,May-23,728
0EXUonDpch,9550,Nov-04,729
0EYQScStgUmg7h0,4667,Aug-03,730
0EzfaTuHriMtP_3sQ,6496,Nov-16,731
0eZFbzBNloE,1993,Mar-08,732
0F_8zzBvLGRPFelk6y,6485,Jan-12,733
0f0ajpNkX4,5459,Dec-16,734
0F0wyOL2j7inUJzcSE,6158,Jun-05,735
0f18_Hxlg17TniK,8910,Dec-06,736
0f2oBcLFch,157,Mar-14,737
0f5pcqoCzEcL,5468,Sep-09,738
0F6AirKpOvLC6QRtV,9639,Jan-18,739
0F6g5X4b,8700,Sep-06,740
0f6zm1 A 1-iJUEwa,2846,Jun-02,741
0f7jT4Ob,9281,Mar-15,742
0F87w9_i 0Q eEA_,1399,Feb-20,743
0F9fItJlt2LCMJF,823,Jan-22,744
0f9Tx_AElH,4571,Sep-02,745
0fa6CUjDCj2,3479,Dec-14,746
0FaZ3oy7Saq9_G4E,7195,Nov-06,747
0Fc56qLZO,281,Dec-08,748
0FcawrDcWeRkoy6,1925,Oct-04,749
0FclwD7jqpWfxxXW,5310,Sep-15,750
0FcqIyys59RMRF,110,Oct-23,751
0fCwflkrS9mXlPj,9121,May-20,752
0FDc8-FAM7QzEusY,6577,Nov-00,753
0fE2ATnuH6akhw,8789,Mar-17,754
0ffd6pwMR74,114,Jun-21,755
0ffVHh 84yDy,3960,Aug-09,756
0fgoQDk1i,2654,Jan-17,757
0FICNeIwpat0lD8,9167,Apr-09,758
0fIqgyiCylulMlgt,8367,Mar-12,759
0Fjll6deRiIy,6404,Dec-21,760
0fk4saZb,9599,Aug-20,761
0FkxICgp r1uNg I,6590,Dec-10,762
0FM25z8XnV6c,5340,Jun-04,763
0FmE50nvzGcuWTy,3084,Jan-08,764
0FmO_Mx3yaTSY,7860,Jun-13,765
0fMXEtNVfVL6Cg,3310,Feb-02,766
0fMYbGAwXoi,5072,Dec-08,767
0fMyZrFkuJZJ49pj,33,Sep-00,768
0fna78sqgwGZKs,9573,Jul-05,769
0Fq07k,130,Aug-12,770
0FQrw_9uuPw2utozSn,5358,Aug-02,771
0fR7VnVdtyYAhoUWBx,4234,May-14,772
0FR8ZEy,1918,Oct-21,773
0FRlWX8IvQo3,2146,Oct-22,774
0fRmbQ79cVlJ,1759,Dec-17,775
0fscv4r ,1793,Dec-19,776
0fte7Yy,4127,Oct-20,777
0FtLwRBNec HtDrz,8069,Jun-03,778
0FTsUmuqZj9Bk,4387,Aug-03,779
0fUNhayXQYX,8115,Apr-11,780
0FuXe3_U4kS,7092,Jan-06,781
0fVBzheJRpEdUj,3001,Dec-07,782
0Fw4w-9SO-vptDI,1918,Sep-16,783
0FW5Fvi-xkgwY,2774,Apr-16,784
0fX_Aag,6374,Aug-09,785
0Fx1bTDS5QXh4H5,1116,Oct-22,786
0fyeDZ9LS aCJ-pCNp,7328,Jul-00,787
0fYJodP5RN_YBP A7,7598,Apr-07,788
0FyUuspKLSl,30,May-01,789
0G E3D9V0R5Z,7972,Mar-11,790
0G eosrSoH,4658,Dec-04,791
0g-Im4NHce6A9,8955,Jan-03,792
0g-mz28,8294,Jan-22,793
0g0MnQb76d MkIA,7881,Jun-12,794
0G1 JQT78vWTr,5374,Jun-14,795
0g1YuU8T8Wm,9719,Nov-00,796
0G34Sr-S5-h2iU3B,8336,Jul-20,797
0g36Hat0ABOzGHzD1L,3518,Jun-19,798
0g37jtaAut1_r,9232,Jan-20,799
0G3IDHLS2USULZM,8734,Oct-12,800
0G66p9hBicMES LO6,1788,Dec-17,801
0g6X1IkTShphuSF,7704,Dec-10,802
0G7f_bVH9PFQXqb,2593,Feb-04,803
0G7HdGmg5osvUShWZ,8504,Feb-18,804
0g7KQW2llAWG ,4413,Feb-11,805
0G8s kwOAIJDj_3S,3130,Sep-11,806
0g9Tr-OeIu3rLvM,7617,Mar-12,807
0gAOU2vCodaruW,1325,Sep-19,808
0GAseMdbU,4426,Jun-07,809
0GAZ5e8Gs,1592,Nov-06,810
0gB9_qlaFqp,298,Nov-22,811
0GcKQ8-j7_y8Z,2897,Jan-23,812
0GCRFzdY,3108,Dec-20,813
0GEf8f_71nUkhJ,1484,Jul-16,814
0ggVhLiRY,2324,Dec-01,815
0Gha7ID,9764,Sep-15,816
0GHQ  mzfhQWlyqE,9435,Sep-06,817
0Ghtw_umU55CFq,148,Mar-00,818
0ghZ352eA ,4443,Jan-21,819
0gIgGdMXPwxbP,3858,Aug-07,820
0GiYv9Ovyn6l,200,Jun-02,821
0GJ_IkeX-,9102,Aug-02,822
0Gj6veSIs1jb,9002,Dec-23,823
0GjmO2-ocvytzR_k,687,Jul-08,824
0gkC44yXtcCP,7624,Jun-21,825
0gKfDCGjsB35kNVw,4766,Jan-22,826
0gKNRSrMc8L,5092,Nov-19,827
0GKusdCBdnPw,747,Feb-18,828
0gLd0T1dfI,8611,Jan-12,829
0gn43AfAN,6557,Mar-13,830
0GO-KGMGhHz_Sp,109,Dec-15,831
0Go704dzfKihbe0,6496,Sep-01,832
0gPlTUrh-rDY3BTo,9862,Dec-18,833
0gPR6ijdKLAmCy,6508,Apr-01,834
0GQD8e1qb,2169,Nov-04,835
0GqEqon Ih61rGc,6697,Apr-04,836
0GqS7tmZSiwNSJK,2384,Nov-06,837
0gQZ1_JB,5563,Jul-23,838
0GREDRUR,6348,Jan-11,839
0Gs592yBM7OMBV8,1506,Nov-10,840
0gsOk -rsy_P,6943,Dec-01,841
0gsQFu 9sED,9597,Jul-02,842
0gsrmmar63dQp,9437,Nov-22,843
0gSwTnmnXlhW,2021,Apr-12,844
0gtOwcIOJxA7Y,2473,Jan-08,845
0gUxb-mmCuS1usj-,2992,Dec-09,846
0gUxlYDr0nEqD05,9606,Nov-15,847
0guza1d24O,677,Jul-04,848
0gVa5YNI38n9v7,2068,Jun-15,849
0GVCL8P_Sg5v0G,510,Jan-09,850
0Gvhbyq ,9029,Jan-00,851
0GViRLwFzSc,8599,Aug-14,852
0GWOad5F U2C-4C_g,8545,Dec-14,853
0gx U1tc93A,921,Jul-21,854
0GXpzw,8791,Jun-02,855
0GYPfpdWgHOM,3040,Jul-14,856
0h__H _YYsYNblP,5914,Aug-09,857
0h_nB84U5BBH,5670,Apr-11,858
0h-C AU,1560,Jul-18,859
0h-zq7KFnFn65wLI,3480,Oct-22,860
0h02w7 D_j,5853,Dec-19,861
0h0ozAg,5162,Jul-10,862
0h1Vc8st_lw,1858,Feb-14,863
0H28jI4ji9L,6105,Jul-17,864
0h3CNiY_P2R,9504,Jan-08,865
0h4Mg1e_omP4hb,1593,Dec-07,866
0h5-faCkGFZn7,3664,Feb-05,867
0H64WnK,1477,Sep-19,868
0h7jDAkC7_cECZ6v4,3361,Dec-19,869
0h7T92UUYJla,8869,Apr-02,870
0H8gQEZA,8762,Mar-06,871
0hCnG3fTkXC2KAC0,1128,Oct-10,872
0hcxMSEiWhFiuHK,6532,Sep-23,873
0HD3UunltyY,117,Nov-18,874
0hdb6QBmo,7623,Jul-13,875
0hf_6M7G0oHam,3425,Apr-17,876
0hGmNdMlowFfFoDSO,2904,Nov-06,877
0hGNnLUbDkiQ,6900,Nov-20,878
0HgnzLFst6ICWl9i3,8652,Sep-14,879
0HHj4oabj24o,6132,Apr-01,880
0hijW3e800Q,4068,Jul-01,881
0hIPfeWP4s_FsunF_,1857,Dec-06,882
0hiXfaPH,4420,Apr-20,883
0Hj fz8W0JYtzxuO,6113,May-18,884
0HjvZ0ctN,6174,Jan-13,885
0HKL2WrJ2phG-wvU,1201,Jul-13,886
0HKwz-uSm u,2418,Apr-13,887
0hn6XrMYLH36eAU,7159,Dec-17,888
0hn7TH8FKg,9411,May-23,889
0hn964BEa7c6peD3Z,1085,Oct-12,890
0HNeEoaKVd,9452,Oct-03,891
0hNPEAIaXjR,3393,Sep-02,892
0HO9yjhr,6313,Dec-14,893
0hofNDL Y5,2862,Nov-06,894
0HOhmCndK i,9753,Mar-00,895
0hoKsQDtxMVtj,7300,Sep-16,896
0HoNl_jpR2btnXiAp,5713,Sep-06,897
0HOSer8DiGSiu,5978,Apr-15,898
0HovztP,9234,Jul-18,899
0HPB0VJ5JuJK0,5274,Jan-11,900
0HqyQK0kJMdp6LSQ,323,Jan-07,901
0HsInB-l,9345,Jul-10,902
0hV1-NO2sNo_S,8509,Apr-15,903
0Hv7benFPYIgrewKM1,3393,Apr-03,904
0hvC48L8FC5Dt,2899,Jun-02,905
0HX7JElVVqrSUZ,3067,Jul-16,906
0HXIlSJCO_Uly,5444,Sep-09,907
0HxjBBxghMZZMN,2896,Jul-21,908
0hYvUl72eS7gNOJyD8,3813,May-18,909
0Hz83g4G,2668,Dec-20,910
0HZkvdg,7202,Sep-14,911
0HzwgR0nnT1yu,1714,Feb-20,912
0I_XGaonZljihjVK8J,8549,Oct-13,913
0i0Oen1FCHRGdBK vE,9985,Oct-14,914
0I6IL43mSY,2787,Apr-20,915
0i6jiBv8H,4606,Jan-16,916
0i6vEZTcc_,7985,Jan-00,917
0I8w0Xl,4110,Sep-11,918
0IbkzsSx1x7CZl ,5229,Dec-19,919
0iCfK71F,1595,Jun-03,920
0IcpKLpl,9781,Nov-16,921
0IcSL_yetNm4,5905,Jun-05,922
0IDHYqYvKYy,9696,Sep-20,923
0IDiCuKOwz,9866,Aug-09,924
0IFlrYFk,5690,Jan-19,925
0iFMFeQcVI0,185,Dec-06,926
0Ig1sXuKdzu-2b,6076,Mar-13,927
0igpAp8-SiG Nb,8748,Jan-08,928
0IGQdsa,9285,Jul-16,929
0IGUgp0,7616,May-13,930
0IiCD__lIfRFRpfIdE,883,Jan-03,931
0iiDTgf5,1969,Oct-19,932
0iiLPkgCQYz7,2569,Sep-21,933
0IiO7jUoqA,1142,May-19,934
0Iir7i9UiStNJmfe,4926,Jan-14,935
0ijjEvodISilrhDGm2,5153,Apr-13,936
0IJQn H_WhuOomyfHb,5724,Jun-02,937
0IkIdZp_H3favu,9366,Oct-23,938
0IL3mdgr0uensJn,6152,Jul-02,939
0ilN6Dl44kSZAAAE9,2796,Jul-11,940
0IMDIjNFIdoSj,2021,Aug-15,941
0imdmUUxIe78IZdPP,3165,May-22,942
0iNbn4Icr1 DS,2882,Apr-08,943
0inmkXR29Jhg6_W,6541,Feb-13,944
0iNTW2N,8375,Jun-20,945
0iO4oZs3csKT1Zte,4629,May-10,946
0IOS7Q6UKDZBMtWe,8680,May-08,947
0Iq8bQwPPc99gbsTLu,3014,Dec-17,948
0iqQqqHw0TE,5972,Dec-23,949
0Is2fR8VQpgKP,7005,Dec-08,950
0isLCH0Uoljtfqd0,4962,Jul-16,951
0IsMRMsWzkwksZ,7772,Jun-01,952
0ISTsIHnU8XF77f-jP,2898,Feb-03,953
0iToR3tK6g0DSd,7005,Feb-07,954
0Iuy14lFe_pTL,9844,Sep-16,955
0Iv55VQ,9989,Nov-12,956
0iVff7La42,7064,Feb-07,957
0ivkjaWR b,9165,Sep-17,958
0IVO-udgifTt67K_H,4254,Jan-22,959
0iw8v-w910U4tha,6904,Apr-08,960
0iwxbZiSL37y,4139,Oct-14,961
0IxXbih1_2785Gu,4001,Jan-02,962
0Iym-xEQ2,1165,Jul-19,963
0IZCV3zy0bfb,9528,Jun-13,964
0Izl7Kq,8243,Aug-19,965
0iZu-yPWhlS,7365,Mar-02,966
0J GtUTI38oW1 kshT,9131,Dec-06,967
0j WxyL_,2147,May-20,968
0J_sO_TB,4880,Feb-16,969
0j1o87 ykDkLJKQ9VV,7705,Aug-17,970
0j2bKd8B,9373,Jun-08,971
0j4DyUOoZjDDr5tzH,6,Apr-02,972
0j4P2iVg7BBk-Yp,8634,May-21,973
0J7qRAAnkqu4 KRILZ,4357,Mar-00,974
0J7WYuC7,4291,Aug-04,975
0J8s3wmgg-0Arrg,3429,Aug-02,976
0J9ZDUqcET,8754,Mar-07,977
0jaKd2RCpKx,3819,Dec-17,978
0Jb8fQGhE7Q,1919,Sep-09,979
0JbZzEr 2,6507,Jan-19,980
0jCl3L1WqqvFq_,7623,Dec-13,981
0JcnRpIUSfMUE2,6791,Nov-06,982
0Jd_60ohyfq8DW,1241,May-11,983
0jD20YOWChrNU9UZg,1141,Jan-18,984
0jD7q8Q6 ,3523,Nov-08,985
0jdnfY1AD,3139,Apr-00,986
0jE YO_uIxu,4604,Jul-21,987
0JEIqLGg1Q7oWELaMc,7638,Apr-19,988
0jELmHwYn4ZJfE ,8705,Oct-12,989
0jH0fImEuIhTM1Fdbc,6094,Jan-20,990
0jH2ger,5338,Apr-22,991
0JhCzT50mJ1efAsFxx,8629,Apr-13,992
0JI-M1Kl,6440,Jul-10,993
0jI8_87,9056,May-09,994
0JidTsEz_,8124,Mar-04,995
0JiPbeiJ,3558,Apr-02,996
0jIypsFE334,6010,Apr-02,997
0JJ1zVU99GMikI,9598,Nov-09,998
0jJ9Cjbie,7440,Apr-02,999
0jJFRRggB,8606,Nov-04,1000
0jjve_OjlhjT,5894,Mar-20,1001
0jk3a7WIauA5GWUBFG,3285,Nov-14,1002
0JK3h9aqfwwZRLs1dE,2097,Mar-13,1003
0jL2Keg3jHRZXbyBh,3734,Feb-14,1004
0JLmmPVUMA,6524,Nov-20,1005
0jLoYiVuiQtU,4487,Jun-20,1006
0Jlveg5KFAUQlnlYG,869,May-08,1007
0JmwkBp_fn V-HKL7,9288,Jul-11,1008
0jn7koQ,5180,Jul-18,1009
0jNzBs2ecPXgrq,7332,Jan-04,1010
0joddeRvxkwpAj4N,9483,Jun-00,1011
0JoKNB6mVURNqCWk,2983,Aug-22,1012
0jONKLI-,8811,Jun-11,1013
0JoT_96A,3409,May-23,1014
0jp7VpHqFw6hze9,9846,Aug-12,1015
0JPbuQvcR8,9267,Sep-05,1016
0jpClXk4HebauRi,3494,Feb-05,1017
0Jqo51QpqZ a,9943,Dec-18,1018
0JqRC72Ezcpas,7790,Jan-23,1019
0Js2wXwiwEiOU1,4016,May-17,1020
0JSoPJ5,1097,Oct-18,1021
0Jsprv4ziIes-,4512,Nov-02,1022
0jTnrvlpaqf-C9j80-,313,Jan-05,1023
0JUX3E0kbICGc-,438,May-12,1024
0jv 3u5mseZ,1993,Jun-20,1025
0jVj9Uf3L3rhGtazQ2,6173,Aug-21,1026
0jVrhPyvu0,8766,Apr-03,1027
0jVWcSiJMi,5630,Jul-00,1028
0jVxN0wqigRAr,5351,Jan-15,1029
0JwVJltV8Y,4294,Oct-21,1030
0jX_3uWkI1aR9xiQ,7518,Oct-07,1031
0JX0ekGlI9NeQlTuq,5664,Nov-20,1032
0Jx9XBmWa1Xv,5676,Jul-13,1033
0JxD-Kl_,8782,Oct-23,1034
0jxM4_VTp4io5G,2806,Dec-10,1035
0jXtWG,8811,Jan-06,1036
0JyW5LZH,3038,Mar-02,1037
0jz79qF7wnXKnSPswb,9666,Apr-05,1038
0JZj9v Np,3272,Apr-13,1039
0JZSC31Fjf6VwPOeOB,2699,Oct-23,1040
0k_nW31,2953,Dec-22,1041
0K-k0tnBeD,9099,Mar-01,1042
0k-OJARBdFYNfm5p,3119,Jun-06,1043
0k0g58rq,2583,Feb-09,1044
0K1cou-JompVx7,8718,Dec-05,1045
0K2A_34_kA_m,1448,May-12,1046
0k2mMW6TBgB_sE,4729,Sep-22,1047
0K43KRYPqh,6142,Jun-00,1048
0K5sMHK9Dt8ZNbLqer,8353,May-14,1049
0K8kMFNqZbrrUEg,3286,Nov-12,1050
0k9t5iq,6322,Mar-05,1051
0KA66PhuhPX,8010,Mar-19,1052
0kARBWOf,999,Dec-19,1053
0kauNPVFsXI,6239,Jun-13,1054
0kB_LmIkbv,8234,Feb-14,1055
0KB2l_TcA32XA5MSfO,837,Dec-08,1056
0kb7Meow9142,5035,Aug-03,1057
0kBm9WnNJgRpI,8200,Nov-11,1058
0kbZ-moD,8600,Jan-10,1059
0kc1QgO8EwL,3858,Nov-21,1060
0kCDvhZ1M-kV5vot,2013,Feb-15,1061
0KD-STj,6453,Aug-07,1062
0KDBvhCtUCZenyKsW,504,Aug-14,1063
0kDBYsRrHALfq,121,Nov-15,1064
0KDd_IYl5oc6p3,1524,May-20,1065
0kDF2ZX,1007,Aug-04,1066
0kdGfog1d,8744,May-04,1067
0kdOV1ak,6805,Dec-20,1068
0kdTnzSwEPG3JDF,1399,Oct-01,1069
0KexXL18,6333,Feb-17,1070
0kf C9lf5-xl,2969,Dec-05,1071
0KfehzBr 7t,8996,Jan-12,1072
0kghqE11h5 Ip,2845,May-23,1073
0kIPhYJxzQUr9Hb,8482,Sep-00,1074
0kklBrL4pL-Pyc,7622,Sep-11,1075
0kkQRiS3-Em1E,5595,Aug-15,1076
0kM -Gy32n6QK,8400,Jun-19,1077
0km5qjkEHv-K,9862,Mar-05,1078
0kmlOcedC,4569,Aug-15,1079
0kOmjhhldq8Q,5315,Feb-18,1080
0Kovr7UbETJu,2777,Oct-18,1081
0kq2GU4KV8,4754,Nov-05,1082
0KqAeywlxH9Uf,871,Jan-12,1083
0kQjUATSVwHkCX,7184,Sep-15,1084
0kQWV-ibJVqystoQu,2960,Feb-12,1085
0kSLMj3Nivwf,8296,Jul-21,1086
0kSO8g6V9nne1I,3719,Mar-13,1087
0kuLJf5d,4015,May-02,1088
0KUV8R0zCnbGc2L,6947,Feb-17,1089
0Kv3B Er3E1Jda-tv,1133,Feb-12,1090
0kVG9RbQ,2684,May-22,1091
0KVl0cBe0HUPWD3La,3316,Jan-06,1092
0KVsZ0AF,1504,Apr-05,1093
0kVXNfidfIr ,4593,Sep-13,1094
0KWfk2lCyk,3004,Nov-10,1095
0KWFu4XV,5937,Aug-00,1096
0KY00m7dziBXI,186,Apr-08,1097
0kyFyaXFBq2YT,1957,Dec-23,1098
0KZ0_bu,2638,Apr-23,1099
0KZc6HrCY,4099,Aug-00,1100
0kzq_gpYgdKMZ,1072,Mar-10,1101
0l-Pb0E,9012,Mar-20,1102
0l06pP6iYbbpFJifan,3928,Feb-09,1103
0L1_gn0D7,2555,Sep-12,1104
0L2WZ_H,2180,Aug-03,1105
0L3Hmr1PFy53k,9765,May-02,1106
0l3ySwkvk2aLV,2111,Jan-12,1107
0l4yuGQ_3JAQ,7431,Sep-23,1108
0L5aXYs9CL-lP33GU,7544,Nov-10,1109
0L5NrA4yh,7520,Oct-01,1110
0L7K1fzeNbDFyRfC7,2395,Sep-14,1111
0L8k4ix wbuzb,9108,Dec-16,1112
0L8Qk305K0bnaSZpG,6960,Mar-09,1113
0L9eDM5RHLgabH,4371,Mar-06,1114
0l9s1Hr,2750,Dec-00,1115
0LAaH7RCojBXfy,74,May-09,1116
0lCyoP-,1138,Oct-09,1117
0LdFu8QkHx5yomIdly,4943,Sep-22,1118
0LdopRV9A-uGKzdg9,9842,Dec-16,1119
0lDYxS-N,9407,Nov-04,1120
0le3drmXv-uw7Ma,4621,Dec-08,1121
0lejPakCbW,1339,Mar-18,1122
0lFMfzcfSB0v3OG,2087,Nov-16,1123
0lFzzq8QWJ78wuvb,1874,Oct-20,1124
0lHAaHS-gJFaI_lVc,2381,Jun-10,1125
0LHLtxaQFVP4NP,7937,Dec-04,1126
0Li07b3_P6,8787,Mar-06,1127
0lI9oUU nP,4729,Sep-23,1128
0ll6nQbx5Jv16u7xez,3327,Jan-00,1129
0Ll7VJr7j2l-M,1777,Sep-03,1130
0llD0KQHeNAU09UvhC,5540,May-17,1131
0lLXD08mecWgVW,2572,Jul-10,1132
0LLXYtmCrRtz_o,8610,Jul-02,1133
0LMhSJ9VqU0ex,7727,May-02,1134
0lMT_EN,3763,Jul-07,1135
0lNr5SaLl,7709,Feb-01,1136
0LNrf695uJDJ,686,Jul-19,1137
0LNSpxkrefaPd,3018,Mar-02,1138
0LNVtpd OeMDG0D,8969,Sep-19,1139
0LOf9i52Y,1415,Dec-22,1140
0LOjfmvmSwIIYLg,7588,Apr-08,1141
0lOrGXBN_t,2339,Jul-09,1142
0lpIxvT2_,9270,Dec-11,1143
0lpy2T0,5821,Oct-11,1144
0Lq-pUkZJv4DsnvP,3292,Jun-04,1145
0lQ3E8LOYAb1ec1xyp,8822,Oct-18,1146
0Lq4XhMnX,6174,May-00,1147
0Lq6I1q3HcOU,9973,Sep-04,1148
0lqbDYCcsFC8beSd0T,7024,Jan-04,1149
0lRu_qcylN4,4476,Oct-11,1150
0LRZAmrmKn,7573,Apr-04,1151
0Ls_mH0E_K ,6089,Apr-12,1152
0LSSIWf,7564,Feb-01,1153
0lSzH6m-6YzJq,4122,Aug-15,1154
0ltuNsZTE,1543,Oct-14,1155
0lTwP4e4OaK_yq,9455,Nov-06,1156
0lU6W1qSLl,89,May-17,1157
0lUBpSJv,9120,Jun-08,1158
0lv5ZX4OH,5468,Mar-15,1159
0lvCbnS,9300,Nov-16,1160
0lwfPJGHPK3,6392,Jul-17,1161
0LwGgfhi6ajxlUg,8264,Jan-16,1162
0lXAcnahGawAX0nwk3,629,Oct-06,1163
0LxLMVxRc,9198,Feb-12,1164
0ly1zxTTs8euVpT,8678,Feb-12,1165
0lYiHt3H4EFnhUQD,4041,Jul-01,1166
0lyyTmDpozBI,2805,Nov-00,1167
0LZWyyapQTvsj,4850,Dec-12,1168
0m REULb7jGbTC,6260,Mar-20,1169
0m08_phtGP,7983,Feb-22,1170
0m0JenxN,1547,Apr-06,1171
0M0xVBr-aQ9,3109,Feb-19,1172
0m12Akkkj,6836,Apr-22,1173
0m1qO7JtqP,6361,Nov-06,1174
0m2bFdG,7213,Jan-05,1175
0M2w1O1KlCewwB,6142,Dec-06,1176
0m35EBZv5,6963,May-15,1177
0m5 HiVDFoZSxx3im,5524,Oct-17,1178
0m5pMCgWNyirBMq3cU,2977,May-15,1179
0m5XIsaBM,9652,Apr-19,1180
0m61MOa7toIn,2228,Apr-10,1181
0m6eT75xB2,1034,Sep-14,1182
0m6JHCEGBtYr Ci,9289,Mar-00,1183
0M7JGswE5kqvfc8,7364,Feb-12,1184
0m7jibl1TJEt,8463,May-10,1185
0M7rp6qA6M,9550,Jun-12,1186
0M7yBblnW,6979,Nov-06,1187
0M8P6x4aFLVHZkR,4141,Jun-02,1188
0M8Ua8Um ,1129,Oct-00,1189
0MamMAVyuJuQjQmA,2451,Oct-22,1190
0maSniw1__,3244,Jan-02,1191
