to_userId,from_userId,relation
221,755,review
1806,803,follow
3170,1115,review
2062,2010,review
1292,2282,review
2710,2012,like
3495,1688,like
2708,2498,like
2299,1819,review
3141,1614,follow
1099,2226,review
3014,1946,review
3473,941,like
457,3551,review
2785,1137,like
3038,1774,review
67,2192,review
3558,50,like
1623,2907,like
1553,2112,review
3283,767,like
2101,3097,follow
1535,263,like
468,179,follow
53,3563,review
2220,1789,follow
497,648,like
2460,261,follow
2608,726,review
1065,3378,like
94,1570,review
1969,754,like
1927,663,like
1816,3137,review
137,180,follow
2543,1231,review
1920,1048,review
2934,1130,follow
589,3315,follow
1399,42,follow
1525,414,follow
2706,1987,like
778,1156,like
2179,3506,follow
1947,808,follow
2001,1757,follow
949,2692,follow
192,1123,follow
2986,3628,like
2349,2426,follow
208,3459,follow
1385,3097,follow
597,2767,review
3495,859,review
2826,2217,review
1134,1444,follow
2699,2812,follow
3562,1871,review
3271,397,review
3246,3113,review
2896,2177,review
1799,2430,follow
2489,2211,follow
3650,468,like
3692,3231,like
528,919,like
2252,1662,like
2712,1787,follow
1491,783,follow
1652,3658,review
2507,2850,review
3406,1628,like
709,2197,review
272,3626,like
3184,1767,review
3289,2681,follow
3754,2152,follow
329,3562,like
2100,1983,follow
343,1488,follow
1427,1571,review
354,2556,like
661,351,review
1580,2749,like
1745,989,review
635,2213,follow
37,3559,follow
2040,2466,follow
879,513,like
3167,6,review
870,2048,like
864,1294,review
1166,894,follow
140,376,like
2024,2668,follow
3370,2716,follow
889,1408,like
2320,3492,review
2883,1047,follow
324,733,like
2337,2612,follow
73,3449,like
50,2805,like
1764,2846,review
3724,1838,follow
1853,2082,like
2026,180,review
667,2526,follow
3025,1702,like
2219,693,review
662,869,review
1482,2954,like
2587,621,follow
3204,3456,follow
20,1421,follow
1447,2282,like
3395,1726,like
3237,348,like
1369,3422,review
935,3127,follow
412,1327,review
1169,1874,follow
2692,3470,review
3347,2915,like
3415,1201,follow
2637,3552,review
1315,3601,follow
1793,2246,review
1669,52,follow
2895,492,like
2356,93,follow
1921,2683,like
216,1562,review
3013,3227,like
3640,2052,like
2038,1649,follow
2842,3508,review
491,2288,review
2423,1026,review
1400,451,review
1577,2249,follow
2119,3456,like
3518,3095,follow
305,390,like
2018,600,follow
2160,2258,follow
3102,1099,review
2930,86,like
1786,1527,follow
1375,2406,follow
1344,3309,like
3255,616,follow
2247,2450,like
1964,1144,like
3014,2128,review
3097,692,follow
3401,1742,follow
1522,1353,follow
733,2723,like
1697,3676,like
1834,726,follow
2041,575,follow
2254,2834,review
2008,2709,follow
2414,672,follow
1486,2402,review
2593,1758,review
940,1636,follow
1430,2617,like
3344,2756,like
1878,321,like
2529,2196,review
2352,490,like
2126,1339,follow
3053,2671,follow
109,3437,follow
743,1999,like
1158,637,follow
2899,2295,follow
1003,777,follow
494,3640,like
1919,1003,review
589,1463,review
2858,475,like
3729,228,review
2890,2657,review
3507,900,review
75,2321,review
3292,3665,follow
554,3698,review
3367,2537,follow
1964,404,like
2847,3704,follow
2092,3739,follow
101,3633,like
72,2600,follow
1884,1773,like
2073,601,review
254,2333,like
1965,366,review
1499,3315,follow
3328,3699,follow
313,156,follow
3517,3383,review
3622,2477,follow
246,2565,follow
2511,2128,review
1032,2463,follow
3297,2071,follow
1508,2694,review
378,8,like
430,1556,review
3690,1184,like
469,732,review
1900,631,follow
3737,578,review
2915,3155,follow
2865,2100,like
820,1059,review
1239,2021,like
1429,2004,review
530,2565,follow
2521,348,follow
1098,3332,like
1766,421,review
3216,3215,review
654,1607,follow
149,2913,review
23,290,follow
3532,3245,review
3291,727,like
3205,1631,follow
1869,1524,follow
2384,265,like
1099,1654,follow
3291,1127,review
1959,782,follow
1824,1263,review
2438,498,like
3486,1789,review
438,342,review
143,3397,like
2512,3715,like
268,3033,like
755,2956,follow
1740,573,follow
1348,1532,follow
2105,3523,follow
2031,3472,review
1976,597,follow
1378,1585,review
2490,2039,like
550,2696,follow
1756,3007,review
3351,2050,like
2893,554,review
3443,1862,follow
3436,3027,like
3374,2775,review
30,2505,review
3618,1174,review
29,2459,review
626,1544,follow
2202,1535,review
3222,1462,review
754,2200,like
4,3382,follow
3291,2816,like
345,1413,follow
2675,968,review
2433,2623,like
266,2707,like
2569,1431,follow
2745,2817,follow
1111,3400,follow
1414,557,follow
407,3361,like
1206,1997,review
2903,2670,review
923,2934,like
1565,3184,review
3564,2934,review
3631,1590,review
217,1351,like
2415,1387,follow
2221,1713,review
2496,2274,follow
2214,2184,follow
2012,442,follow
1293,3305,follow
288,2878,follow
534,1910,review
2194,251,review
79,2837,review
720,69,like
871,2770,like
2131,616,follow
84,1091,follow
822,3302,like
2913,2048,like
3279,3051,follow
2059,2574,review
149,302,follow
813,3726,follow
3049,3360,review
92,1899,follow
3714,840,like
2714,1437,follow
109,86,follow
3655,1412,like
92,3131,like
2193,1480,follow
2023,3581,like
208,3759,review
1519,2555,like
1727,615,follow
3349,3429,like
697,1384,review
2905,1003,review
956,20,like
2654,425,follow
405,3391,follow
3529,851,follow
1511,150,follow
2314,2592,review
1823,1533,like
552,840,review
1372,2881,follow
1518,3568,review
1542,584,follow
2252,424,like
1101,3316,like
2488,2592,follow
2727,3513,like
189,1080,like
3664,1898,like
1042,1454,like
2219,914,review
2206,3212,like
1373,2283,like
94,2067,like
9,2535,follow
1841,834,review
1699,453,review
1516,3478,follow
1676,1961,follow
509,2216,review
3204,3037,follow
1249,1292,review
2939,1285,review
2177,2491,follow
1947,1944,review
1023,3698,review
1441,208,like
979,2142,follow
1131,1756,like
2727,3241,review
1075,1929,like
2218,1677,like
3158,1693,review
1735,786,review
2761,84,like
2770,2270,review
1343,1888,follow
3751,439,like
2321,2156,follow
2421,3675,like
3631,2752,follow
2655,1864,follow
3325,1398,follow
1698,3211,review
1138,523,review
1632,1931,follow
3299,495,follow
3321,599,follow
2810,1956,review
1875,3448,review
2563,1991,like
1892,2729,follow
363,2880,like
716,1117,follow
780,3702,review
609,863,review
999,823,review
3520,980,review
3172,3582,review
449,120,like
69,2978,follow
2000,3649,follow
1306,753,review
2626,2207,review
1663,3456,follow
261,3357,review
1160,2664,follow
303,767,like
3372,2566,like
2564,931,like
1801,1965,review
1120,54,follow
3080,367,follow
1863,542,like
560,3596,like
3635,1253,follow
548,710,review
1588,2265,like
1345,2413,review
1859,3437,follow
1257,2986,follow
51,2063,like
2536,3348,like
3033,125,review
3509,993,like
3532,488,review
1741,839,like
493,1744,follow
1379,128,like
962,573,follow
1955,1200,like
2584,412,follow
2079,3744,review
3181,2275,follow
2200,3315,like
181,3144,follow
2908,3477,like
2853,2980,like
1387,1993,like
1425,301,follow
3062,906,like
169,1622,review
1464,84,like
1320,372,follow
3172,664,review
2440,1231,follow
1384,3661,like
1739,1977,review
1355,2627,follow
3040,1691,like
2732,3365,follow
3261,1586,like
114,1899,like
2950,1155,like
3287,3226,follow
422,1520,like
3661,1389,follow
3295,1705,follow
705,2772,follow
517,954,follow
1456,578,follow
2358,1283,like
453,1240,like
759,685,review
2161,1623,follow
1004,429,follow
1110,305,like
1577,3292,review
560,2901,review
319,2810,like
2763,2764,review
2753,108,follow
2536,2118,follow
650,2454,like
2847,3463,review
3616,1563,review
1675,3388,like
3131,364,like
2675,1991,follow
915,1216,follow
3291,1714,like
660,3190,follow
2195,2579,follow
2751,3188,follow
3271,2786,follow
3421,2078,like
3035,3368,follow
3077,1436,review
1535,135,follow
2677,1412,review
1335,2983,follow
910,3271,follow
1624,890,like
2541,3366,follow
1774,3289,like
3696,3319,like
794,2592,follow
3628,2831,follow
244,1825,review
3659,3405,follow
2567,592,review
3753,1875,like
2041,2418,follow
1800,1909,review
3000,1686,like
3159,3053,review
945,1057,like
1963,2939,like
1489,3143,like
599,2164,like
1709,2886,follow
19,1620,review
813,1304,follow
1446,3377,like
329,1280,review
595,2827,review
1010,1350,review
3102,1235,like
3015,401,like
1283,746,like
3372,3437,review
3314,1450,review
1699,2579,like
3145,3532,follow
3082,824,review
985,259,like
375,2492,review
297,3559,review
950,133,review
3292,663,like
303,3366,review
2281,1266,review
1345,3609,review
1630,1262,review
1573,1144,review
1452,854,follow
2684,2265,follow
2998,216,follow
3175,3671,review
127,2864,follow
3462,3193,review
169,1456,review
2668,680,like
51,2817,follow
2707,1149,follow
2012,407,review
3492,2650,like
591,672,follow
1793,229,like
1178,2680,review
1188,3454,like
393,1285,like
456,1061,follow
1602,3610,like
2756,2766,like
1586,3719,review
2640,2095,like
3552,99,like
3210,760,follow
1145,709,review
2590,883,like
3708,2312,follow
2691,3432,review
3574,138,like
3117,3568,review
1183,3309,follow
1361,2699,like
399,1792,review
3537,1884,review
3733,2597,review
133,230,review
957,1897,like
1687,81,review
1154,1539,like
1597,1478,follow
2889,1005,review
245,3437,review
3252,3638,like
2274,469,review
1884,3170,follow
1529,1003,like
2298,2339,follow
646,890,review
3542,173,review
1777,634,follow
3352,1807,like
1265,1393,follow
3136,3669,like
2428,149,review
3098,2032,follow
3680,2579,review
1971,709,review
2414,2486,follow
2255,3643,like
2394,360,review
3124,2122,like
1754,101,like
661,2461,like
24,3083,review
2431,214,review
2285,2392,follow
2840,528,follow
1021,185,like
2956,3070,follow
3489,842,follow
1771,1398,follow
3127,646,follow
1458,535,like
1209,2074,like
2051,1242,follow
2989,2907,follow
3692,154,review
1426,1659,like
2180,1538,follow
2720,3236,like
1002,1216,like
3614,3396,follow
1687,2865,follow
2852,2542,review
3331,2140,review
3082,2066,follow
1145,130,like
938,3708,follow
3092,849,follow
3596,1506,like
474,1253,review
2492,3305,review
3521,2022,like
1028,2061,follow
3500,499,follow
643,2538,like
3343,1294,follow
572,954,like
347,716,review
376,498,follow
3136,3160,like
3244,1134,follow
1630,1568,like
2868,2722,like
2646,2687,like
2173,436,like
3201,273,follow
2831,718,follow
3151,355,follow
3670,1321,review
28,889,review
1789,935,like
3558,2333,like
1056,131,like
2752,2303,like
2014,115,like
2041,2267,review
1698,1960,follow
3360,3576,review
1218,1839,review
1102,3671,review
2824,1703,like
256,3346,like
3166,1044,follow
936,965,like
3109,2802,like
1698,359,follow
332,3322,review
690,2509,like
1301,3586,review
3321,155,review
3605,3188,like
2471,3542,like
1465,3002,review
2936,1891,follow
3400,48,follow
2986,1652,like
1854,951,review
3727,1677,follow
3406,2203,like
2660,3665,follow
1368,1275,like
3245,1632,like
841,3456,like
77,1742,review
114,1773,follow
3346,2492,like
969,125,review
3587,3518,follow
2682,3146,like
381,1596,follow
752,2445,review
939,886,follow
3132,3071,follow
1100,2436,review
1417,647,follow
2718,2778,like
2991,3575,review
3154,1585,review
3521,3420,like
2170,514,follow
3475,1865,follow
3180,834,follow
3094,1350,follow
1311,1437,follow
3144,3416,follow
661,3235,follow
3294,2098,follow
980,3309,review
2158,1107,like
2857,1603,like
2401,3379,follow
108,1516,follow
2983,482,follow
3001,1640,follow
3047,1673,review
2740,1278,follow
728,1762,review
3209,1141,follow
725,2186,follow
402,2457,follow
2345,3389,follow
2211,3698,review
3331,2748,follow
2172,3068,follow
1316,2122,follow
2460,3654,review
2450,1159,review
452,2568,review
451,344,like
3160,1226,like
2432,2387,review
95,2032,follow
144,175,like
2697,2570,follow
336,1206,follow
1752,1302,review
3671,3680,follow
664,3292,follow
3081,816,like
2170,1475,review
1927,1755,review
3508,3413,review
2548,64,follow
1393,3316,like
2028,1159,review
1441,2636,like
3381,1053,follow
1068,523,follow
2510,393,review
1163,2017,follow
3235,3533,follow
482,1189,like
640,3377,review
1305,2018,follow
1220,1587,follow
1541,1256,review
3664,3704,like
32,1442,like
213,1766,follow
1090,2618,like
68,2831,like
3182,639,like
3279,2822,like
1287,3379,follow
1157,3511,like
3696,916,follow
59,1681,like
452,1662,like
1997,1062,follow
3520,648,follow
2271,2829,review
490,2223,follow
2410,2612,review
1786,565,follow
1072,119,like
313,322,follow
156,2234,review
3258,2250,like
2694,26,follow
198,1448,follow
2915,1473,like
1485,2057,review
1814,321,follow
2534,3404,review
1276,2223,follow
3203,2516,review
2655,2919,review
394,1216,like
1293,2607,like
2142,3427,like
1296,2164,like
2218,181,like
838,2802,review
2182,650,like
163,125,follow
1349,1954,review
2745,1961,review
1410,2984,like
2061,930,review
141,1898,like
1784,3081,like
98,533,review
2175,2545,follow
2004,2046,review
1738,1849,follow
3668,2474,follow
1213,3191,review
3205,352,follow
2492,2168,like
492,2427,like
362,2998,follow
2833,875,follow
631,2034,review
3028,2440,like
577,999,follow
797,2703,follow
394,285,review
2682,1440,follow
3548,2785,follow
641,1634,review
849,550,like
32,1639,like
3018,3466,like
3504,1726,follow
2753,2025,follow
2896,867,review
3163,1908,follow
1502,3121,like
2283,344,follow
3699,2906,follow
88,1548,like
394,2313,like
671,1916,like
1842,1389,review
333,3674,follow
3425,701,follow
884,228,review
746,2307,follow
1079,3583,review
67,1829,follow
1768,1211,follow
2509,1428,review
2376,1056,like
884,2393,like
474,1850,follow
2581,908,follow
2893,1666,review
3755,234,review
884,2787,follow
2944,2841,like
1508,545,follow
1376,2994,review
3673,3479,like
1789,602,like
1340,27,follow
2526,2528,like
93,2234,like
122,1221,review
2440,2987,like
982,2432,like
2742,241,follow
236,3373,review
1568,1387,review
366,2090,review
1452,696,follow
3569,629,review
2773,920,follow
685,3113,like
1138,3589,follow
3057,2487,review
1851,1732,follow
835,2411,review
3418,2445,follow
2851,3145,review
233,3742,like
2513,2826,like
3513,25,follow
1728,1561,review
2428,2903,like
2947,3249,follow
3144,456,follow
1187,1041,like
3387,2910,like
1234,49,follow
3559,2218,like
1457,2363,like
2103,234,follow
3026,833,review
1826,1510,follow
1444,411,review
3351,775,review
3491,1461,follow
2878,613,follow
973,558,follow
1530,2524,review
364,2907,review
2149,2282,follow
1129,1097,review
1169,1950,like
2765,1621,review
962,3118,follow
2771,2657,review
604,3444,follow
725,1236,follow
2505,2777,like
1695,306,review
2109,641,follow
2944,3156,follow
338,1047,review
1199,2949,like
548,1413,follow
278,887,review
426,1607,follow
2916,3490,like
557,1126,review
118,2744,review
1545,3070,like
1165,1740,follow
2221,522,like
1304,1593,like
1032,1801,follow
1146,2553,review
1774,1740,review
560,616,follow
3561,1035,follow
274,1524,like
3343,2963,follow
2155,2694,review
960,103,like
1009,3184,review
1235,311,like
305,1637,review
787,285,review
622,2494,review
944,1576,follow
3234,533,like
3056,3198,review
2185,1589,follow
175,3048,follow
1119,3544,like
830,253,like
2315,2893,follow
3270,1351,review
1823,1569,like
1142,1926,like
2077,500,like
2371,3308,review
1174,1071,review
941,3557,follow
345,2403,review
2484,1729,review
2276,603,review
3506,2101,review
2922,421,like
952,2036,like
37,2088,like
3031,1435,follow
851,1338,follow
1281,1882,review
2809,1268,follow
1207,870,follow
9,3225,like
574,600,follow
1748,3622,follow
2687,1170,like
2277,3132,review
2165,3164,review
3354,939,like
1035,2668,like
2679,3407,follow
330,3293,like
2861,3482,like
3021,601,follow
2800,2109,review
2205,1961,follow
845,1868,like
3601,1761,like
2063,2287,review
2026,3467,like
1396,1715,like
3706,1116,like
1216,3339,review
3259,2389,review
2851,1679,follow
1913,1407,follow
3350,1874,review
2284,3144,like
1725,1965,like
2550,402,follow
1615,1759,follow
783,1627,like
1877,473,review
3691,2053,like
3428,2651,review
430,2343,like
231,1744,follow
649,284,review
136,982,review
869,3627,follow
1120,990,review
655,1370,follow
976,1621,review
312,84,follow
3521,2368,like
3129,1166,like
881,1234,like
3199,2239,like
3116,2563,follow
1778,2954,like
572,3743,follow
20,368,follow
3671,2957,review
1639,2723,follow
1373,2557,follow
3059,808,follow
3495,2410,like
1327,2491,like
461,2724,like
953,3646,follow
867,2263,review
575,413,review
1092,302,like
3283,933,like
660,1284,like
2584,3734,follow
431,1649,like
1951,2527,follow
3409,2457,follow
3700,2968,review
2966,112,follow
1258,2562,review
381,3512,follow
2573,2285,review
1560,3664,follow
1768,174,follow
541,166,like
1910,636,review
1018,3212,review
809,178,follow
1742,2199,like
3712,682,follow
3063,739,follow
3147,870,review
20,2279,follow
1187,1444,follow
337,2850,like
2420,2937,review
2206,2152,follow
3717,1079,review
2870,1605,review
3179,54,follow
779,1263,follow
592,1663,follow
1408,3648,like
444,928,follow
2281,170,review
213,2422,review
1692,2950,follow
1134,1545,review
2486,3301,like
3106,776,like
2177,1638,follow
420,1302,review
2939,116,review
2927,3289,review
1518,1042,review
2989,1933,review
2988,3013,review
1227,2634,follow
2911,2308,review
872,1219,follow
2809,2054,like
